binGrp,area.m2,black,bocaccio,brown,canary,china,copper,deacon,dusky,greenstripe,puget.sound,pygmy,quillback,redstripe,rosethorn,sharpchin,silvergray,splitnose,stripetail,tiger,vermillion,widow,yelloweye,yellowtail,blackspotted,shortraker,shortbelly,depth,Glass.sponge.cover,Paragorgia.Pac_count,Stylaster_count,PU_4Km_ID,PU_1Km_ID
T_29_2,107.5281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,185.7,0,0,0,7217,76
T_29_3,21.1584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,185.7,0,0,0,7217,76
T_3_1,100.1315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.66666667,0,0,0,8326,210
T_3_2,73.8329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,8326,210
T_30_1,104.7789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123.1666667,0,0,0,7217,77
T_30_2,122.5832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129,0,0,0,7217,77
T_30_3,63.7548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159.15,0.5,0,0,7375,87
T_30_4,173.0674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160.7,0,0,0,7217,77
T_30_5,49.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157.45,0,0,0,7217,77
T_30_6,106.2254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132.2,0,0,0,7217,77
T_30_7,7.5209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125.5666667,0,0,0,7217,77
T_30_8,155.8477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127.4,0,0,0,7217,77
T_30_9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127.7,0,0,0,7217,77
T_31_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,0,0,0,7375,82
T_31_2,235.4478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115,0,0,0,7375,82
T_31_3,106.1049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117.75,0.75,0,0,7375,82
T_32_1,108.6185,0,0,0,0,0,0,0,0,0,20,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123.1,0.153846154,0,0,7217,77
T_32_2,22.8273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110.5,0,0,0,7217,77
T_33_1,110.1886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87.7,0,0,0,8484,212
T_33_2,0.8318,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87.7,0,0,0,8484,212
T_34_1,82.3567,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.83333333,0,0,0,8326,210
T_35_1,126.8917,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.59354839,0,0,0,13207,671
T_35_10,127.5359,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114.6,0,0,0,13207,671
T_35_11,121.6097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114.6,0,0,0,13207,671
T_35_2,120.3679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.78846154,0,0,0,13207,671
T_35_3,112.8446,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.4,0,0,0,13207,671
T_35_4,117.4425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.4,0.081081081,0,0,13207,671
T_35_5,112.185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.75952381,0.833333333,4,0,13207,671
T_35_6,127.5845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71.2,0.628865979,0,0,13207,671
T_35_7,125.951,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76.11343284,0,28,0,13207,671
T_35_8,122.1308,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114.0064356,0.574257426,2,0,13207,671
T_35_9,124.6072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114.6,0,8,0,13207,671
T_36_1,123.7412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.78666667,0,0,0,13213,664
T_36_10,107.8295,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77.605,0,0,0,13213,663
T_36_11,114.5534,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,2,0,0,0,0,78.21044776,0,0,0,13213,663
T_36_12,124.5859,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,81.16315789,0,0,0,13213,663
T_36_13,43.7708,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84.10454545,0,0,0,13213,663
T_36_14,263.8726,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85.3,0,0,0,13213,663
T_36_15,127.0408,0,4,0,0,0,0,0,0,0,0,0,5,0,0,0,3,0,0,0,0,0,2,0,0,0,0,86.62105263,0,0,0,13213,663
T_36_16,125.5108,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,0,0,0,0,87.72051282,0.012820513,0,0,13213,663
T_36_17,122.6354,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91.99710145,0,0,0,13213,663
T_36_18,120.8481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,95.5,0,0,0,13213,663
T_36_19,118.4332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93.90697674,0,0,0,13213,663
T_36_2,113.4546,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,58.65675676,0,0,0,13213,664
T_36_20,123.8029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92.37142857,0,0,0,13213,663
T_36_21,119.0079,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,88.75111111,0,0,0,13213,663
T_36_22,124.761,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,83.75505618,0,0,0,13213,663
T_36_23,122.5975,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,80.0630137,0.01369863,0,0,13213,663
T_36_24,121.41,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90.10595238,0,0,0,13213,663
T_36_25,125.5864,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,94.39484536,0,0,0,13213,663
T_36_26,123.3907,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92.34457831,0,0,0,13213,663
T_36_27,121.3391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,81.40188679,0,0,0,13213,663
T_36_28,124.1327,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,105.4810526,0,0,0,13213,668
T_36_29,126.285,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,120.3085366,0,0,0,13213,668
T_36_3,34.9328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.17857143,0,0,0,13213,664
T_36_30,120.9827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,111.5340909,0,0,0,13213,668
T_36_4,571.0236,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61.2,0,0,0,13213,664
T_36_5,126.2664,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,61.06521739,0,0,0,13213,664
T_36_6,88.5029,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,65.61111111,0,0,0,13213,663
T_36_7,92.2593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67.95714286,0,0,0,13213,663
T_36_8,103.5004,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,71.43,0,0,0,13213,663
T_36_9,120.205,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,6,0,0,0,0,71.51261261,0,0,0,13213,663
T_37_1,126.9181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,186.8369565,0,0,0,13055,660
T_37_2,123.9341,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168.475,0,0,0,13055,660
T_37_3,74.5048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167.72,0,0,0,13055,660
T_38_1,125.3032,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.15641026,0,0,0,11929,544
T_38_10,102.2653,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.06666667,0,0,0,11929,544
T_38_11,104.7647,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.2,0,0,0,11929,544
T_38_12,107.9546,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,43.41666667,0,0,0,11929,544
T_38_13,125.1071,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.26666667,0,0,0,11929,544
T_38_14,121.2548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.41935484,0,0,0,11929,544
T_38_15,122.6972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.47142857,0,0,0,11929,544
T_38_16,124.3539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63.91956522,0,0,0,11929,544
T_38_17,121.7844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.13666667,0,0,0,11929,544
T_38_18,125.2066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68.96979167,0,0,0,11929,544
T_38_19,121.8505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70.33306452,0,0,0,11929,544
T_38_2,117.8193,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.30344828,0,0,0,11929,544
T_38_20,121.0888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71.448,0,0,0,11929,544
T_38_21,119.056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70.42,0,0,0,11929,544
T_38_22,114.8834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70.07837838,0,0,0,11929,544
T_38_23,124.7025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70.47464789,0,0,0,11929,544
T_38_24,124.581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69.590625,0,0,0,11929,544
T_38_25,104.411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65.05384615,0,0,0,11929,544
T_38_26,123.1836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.85918367,0,0,0,11929,544
T_38_27,125.6003,0,0,0,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.43164557,0,0,0,11929,544
T_38_28,119.4079,0,0,0,0,1,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,4,0,0,0,32.00375,0,0,0,11929,544
T_38_29,189.9622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.4,0,0,0,11771,540
T_38_3,116.1878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.52222222,0,0,0,11929,544
T_38_30,189.9622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.3,0,0,0,11929,544
T_38_31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.4375,0,0,0,11929,544
T_38_32,247.0833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.6,0,0,0,11771,540
T_38_33,115.1118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,37.50833333,0,0,0,11771,540
T_38_34,104.4253,1,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43.5875,0,0,0,11771,540
T_38_35,124.9537,0,0,0,0,1,0,0,0,0,18,0,3,0,0,0,0,0,0,1,0,0,2,0,0,0,0,48.81860465,0,0,0,11771,540
T_38_36,123.3833,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.76923077,0,0,0,11771,540
T_38_37,121.1879,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,50.91315789,0,0,0,11771,540
T_38_38,121.1898,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.07708333,0,0,0,11771,540
T_38_39,20.1379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53.44545455,0,0,0,11771,540
T_38_4,105.0201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.08,0,0,0,11929,544
T_38_40,220.5075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.7,0,0,0,11771,540
T_38_41,104.4449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67.31666667,0,0,0,11771,540
T_38_5,109.553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.54166667,0,0,0,11929,544
T_38_6,44.5779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.33,0,0,0,11929,544
T_38_7,157.4183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.1,0,0,0,11929,544
T_38_8,43.1127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.58,0,0,0,11929,544
T_38_9,23.0344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.6,0,0,0,11929,544
T_39_1,126.574,8,0,0,0,1,0,18,0,0,0,0,1,0,0,0,0,0,0,1,1,0,2,2,0,0,0,29.15166667,0,0,0,12242,589
T_39_10,29.6971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76.78918919,0,0,0,12242,583
T_39_2,123.6191,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,29.75526316,0,0,0,12242,589
T_39_3,124.0158,10,0,0,0,2,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,23.34083333,0,0,0,12242,589
T_39_4,126.0791,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,348,0,0,0,22.49814815,0,0,0,12242,589
T_39_5,128.8345,0,0,0,0,0,0,18,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,40.01081081,0,0,0,12242,589
T_39_6,127.015,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,55.69553571,0,0,0,12242,589
T_39_7,125.8281,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,4,1,0,0,0,61.32972973,0,0,0,12242,589
T_39_8,125.6553,0,0,0,0,0,0,0,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,68.71690141,0,0,0,12242,583
T_39_9,128.2816,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,75.59298246,0,0,0,12242,583
T_40_1,114.7189,1,0,0,0,2,0,5,0,0,0,0,2,0,0,0,0,0,0,1,0,0,2,0,0,0,0,27.4037037,0,0,0,12242,589
T_40_10,121.1396,0,0,0,0,5,0,0,0,0,0,0,3,0,0,0,0,0,0,0,2,0,3,0,0,0,0,39.77631579,0,0,0,12242,589
T_40_11,122.3152,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,45.86,0,0,0,12242,589
T_40_12,117.5656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51.64137931,0,0,0,12242,589
T_40_13,116.5807,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53.68571429,0,0,0,12242,589
T_40_14,70.7441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.70645161,0,0,0,12241,588
T_40_2,79.6054,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.05294118,0,0,0,12242,589
T_40_3,67.346,0,0,0,0,2,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,25.85,0,0,0,12242,589
T_40_4,112.6632,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.79047619,0,0,0,12242,589
T_40_5,109.3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.32857143,0,0,0,12242,589
T_40_6,104.1929,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.21515152,0,0,0,12242,589
T_40_7,120.4998,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.30192308,0,0,0,12242,589
T_40_8,126.0912,25,0,0,0,1,0,39,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,15,0,0,0,23.04942529,0,0,0,12242,589
T_40_9,124.6081,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,3,0,0,0,31.48769231,0,0,0,12400,592
T_41_1,127.3615,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.10465116,0,0,0,11460,508
T_41_10,123.5153,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,37.19375,0,0,0,11461,509
T_41_11,122.1852,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.64827586,0,0,0,11461,509
T_41_12,124.6606,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,2,0,0,0,0,54.65353535,0.01010101,0,0,11461,509
T_41_13,127.214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,63.76385542,0,0,0,11461,509
T_41_14,41.9842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67.83018868,0,0,0,11461,509
T_41_2,123.7779,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,1,0,1,0,0,0,0,25.94310345,0,0,0,11460,508
T_41_3,125.169,10,0,0,0,2,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.888,0,0,0,11460,508
T_41_4,126.9778,20,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.31833333,0,0,0,11460,508
T_41_5,123.5461,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.84615385,0,0,0,11460,508
T_41_6,123.6007,0,0,0,0,1,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.14242424,0,0,0,11460,508
T_41_7,126.6934,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.26415094,0,0,0,11461,509
T_41_8,124.8684,0,0,0,0,1,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.96323529,0,0,0,11461,509
T_41_9,124.2436,21,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.50487805,0,0,0,11461,509
T_42_1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63.58910891,0,0,0,11616,528
T_42_10,124.4247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62.35284553,0,0,0,11616,529
T_42_11,48.2209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61.21153846,0,0,0,11616,529
T_42_2,200.5723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.6,0,0,0,11616,528
T_42_3,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.9877193,0,0,0,11616,528
T_42_4,141.209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.7,0,0,0,11616,529
T_42_5,127.6467,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.7,0,0,0,11616,529
T_42_6,123.8035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.744,0,0,0,11616,529
T_42_7,126.2097,0,0,0,0,1,0,0,0,0,24,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,43.96634615,0,0,0,11616,529
T_42_8,124.1558,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43.18823529,0,0,0,11616,529
T_42_9,121.6784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,60.19,0,0,0,11616,529
T_43_1,122.8297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61.1,0,0,0,11616,529
T_43_2,118.532,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61.1,0,0,0,11616,529
T_43_3,120.5504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61.1,0,0,0,11616,529
T_43_4,116.6154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61.1,0,0,0,11616,529
T_43_5,24.669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61.1,0,0,0,11616,529
T_44_1,122.0982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.67666667,0,0,0,12897,650
T_44_2,121.6683,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,32.85969388,0,0,0,12897,650
T_44_3,126.7063,0,0,0,0,0,0,0,0,2,8,0,1,0,0,0,2,0,0,1,0,0,0,0,0,0,0,80.93846154,0,0,0,12897,650
T_44_4,122.692,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,183,0,0,0,12897,650
T_44_5,123.7769,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,183,0,0,0,12897,650
T_44_6,117.3539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,183,0,0,0,12897,650
T_44_7,123.9308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,207.8217523,0,0,0,12897,650
T_45_1,110.982,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.21666667,0,0,0,12897,650
T_45_10,120.4793,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,24.00612245,0,0,0,12897,650
T_45_11,126.0067,0,0,0,0,0,0,0,2,0,0,0,24,0,0,0,0,0,0,0,0,0,11,0,0,0,0,28.61494253,0,0,0,12897,650
T_45_12,128.0004,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,1,0,0,0,0,31.90892857,0,0,0,12897,650
T_45_13,126.6156,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.71020408,0,0,0,12897,650
T_45_14,128.1332,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48.83897059,0,0,0,12897,650
T_45_15,128.7018,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,3,0,0,0,0,56.63740458,0,0,0,12897,650
