"","PU_4Km_ID","PU_1Km_ID","UpperOceanSR","survey_id","counts","effort","sample_size","species","depth","max_depth","gear"
"2000","11788",54511,"(11) Mainland Fjords","jkm-18-08-2019_2",0,120,1,"sponge",18,18,"dive"
"2001","11788",54511,"(11) Mainland Fjords","jkm-18-08-2019_3",0,120,1,"sponge",5,5,"dive"
"2002","11789",54513,"(11) Mainland Fjords","B039_1",0,121.8507645,1,"sponge",375.0633862,375.0633862,"deep_video"
"2003","11789",54513,"(11) Mainland Fjords","B039_10",0,120.6743933,1,"sponge",428.5451579,428.5451579,"deep_video"
"2004","11789",54513,"(11) Mainland Fjords","B039_12",0,121.5820739,1,"sponge",420.1605708,420.1605708,"deep_video"
"2005","11789",54513,"(11) Mainland Fjords","B039_13",0,121.1659509,1,"sponge",413.8626239,413.8626239,"deep_video"
"2006","11789",54513,"(11) Mainland Fjords","B039_14",0,121.5247914,1,"sponge",396.9964928,396.9964928,"deep_video"
"2007","11789",54513,"(11) Mainland Fjords","B039_15",0,120.2801874,1,"sponge",372.2478393,372.2478393,"deep_video"
"2008","11789",54513,"(11) Mainland Fjords","B039_16",0,120.230936,1,"sponge",367.2626611,367.2626611,"deep_video"
"2009","11789",54513,"(11) Mainland Fjords","B039_17",0,121.5399446,1,"sponge",363.2062879,363.2062879,"deep_video"
"2010","11789",54513,"(11) Mainland Fjords","B039_18",0,120.2294449,1,"sponge",357.0601918,357.0601918,"deep_video"
"2011","11789",54513,"(11) Mainland Fjords","B039_19",0,121.4041825,1,"sponge",351.8851882,351.8851882,"deep_video"
"2012","11789",54513,"(11) Mainland Fjords","B039_2",0,120.6129111,1,"sponge",418.5013182,418.5013182,"deep_video"
"2013","11789",54513,"(11) Mainland Fjords","B039_20",0,121.3334942,1,"sponge",348.4646744,348.4646744,"deep_video"
"2014","11789",54513,"(11) Mainland Fjords","B039_21",0,120.1608612,1,"sponge",339.9444175,339.9444175,"deep_video"
"2015","11789",54513,"(11) Mainland Fjords","B039_22",0,121.9309232,1,"sponge",333.524895,333.524895,"deep_video"
"2016","11789",54513,"(11) Mainland Fjords","B039_23",0,121.9795715,1,"sponge",321.229816,321.229816,"deep_video"
"2017","11789",54513,"(11) Mainland Fjords","B039_24",0,121.8821134,1,"sponge",313.2365821,313.2365821,"deep_video"
"2018","11789",54513,"(11) Mainland Fjords","B039_25",0,121.7723213,1,"sponge",295.5613196,295.5613196,"deep_video"
"2019","11789",54513,"(11) Mainland Fjords","B039_3",0,120.4582636,1,"sponge",437.8952156,437.8952156,"deep_video"
"2020","11789",54513,"(11) Mainland Fjords","B039_4",0,119.8944192,1,"sponge",437.2171713,437.2171713,"deep_video"
"2021","11789",54513,"(11) Mainland Fjords","B039_5",0,119.1915387,1,"sponge",435.654,435.654,"deep_video"
"2022","11789",54513,"(11) Mainland Fjords","B039_6",0,121.5106114,1,"sponge",434.8509381,434.8509381,"deep_video"
"2023","11789",54513,"(11) Mainland Fjords","B039_7",0,118.8237257,1,"sponge",433.3552132,433.3552132,"deep_video"
"2024","11789",54513,"(11) Mainland Fjords","B039_8",0,120.3872159,1,"sponge",431.2610804,431.2610804,"deep_video"
"2025","11789",54513,"(11) Mainland Fjords","B039_9",0,118.0068142,1,"sponge",429.9746047,429.9746047,"deep_video"
"2026","11789",54767,"(11) Mainland Fjords","B039_26",0,120.2443516,1,"sponge",280.411712,280.411712,"deep_video"
"2027","11789",54767,"(11) Mainland Fjords","B039_27",0,121.4753116,1,"sponge",268.2575772,268.2575772,"deep_video"
"2028","11789",54767,"(11) Mainland Fjords","B039_28",0,120.3195699,1,"sponge",260.8169219,260.8169219,"deep_video"
"2029","11789",54767,"(11) Mainland Fjords","B039_29",0,121.9388967,1,"sponge",248.8462778,248.8462778,"deep_video"
"2030","11789",54767,"(11) Mainland Fjords","B039_30",0,121.8205635,1,"sponge",235.5407186,235.5407186,"deep_video"
"2031","11789",54767,"(11) Mainland Fjords","B039_31",0,120.3026654,1,"sponge",223.197972,223.197972,"deep_video"
"2032","11789",54767,"(11) Mainland Fjords","B039_32",0,120.8110038,1,"sponge",209.3848767,209.3848767,"deep_video"
"2033","11789",54767,"(11) Mainland Fjords","B039_33",0,120.5017106,1,"sponge",201.601241,201.601241,"deep_video"
"2034","11789",54767,"(11) Mainland Fjords","B039_34",0,121.5721399,1,"sponge",192.5529167,192.5529167,"deep_video"
"2035","11789",54767,"(11) Mainland Fjords","B039_35",0,118.643236,1,"sponge",184.8262863,184.8262863,"deep_video"
"2036","11789",54767,"(11) Mainland Fjords","B039_36",0,120.5939867,1,"sponge",175.3058129,175.3058129,"deep_video"
"2037","11789",54767,"(11) Mainland Fjords","B039_37",0,121.1561318,1,"sponge",173.5590063,173.5590063,"deep_video"
"2038","11789",54767,"(11) Mainland Fjords","stp-18_08_2019_1",0,120,1,"sponge",27,27,"dive"
"2039","11789",54767,"(11) Mainland Fjords","stp-18_08_2019_2",0,120,1,"sponge",18,18,"dive"
"2040","11806",54264,"(11) Mainland Fjords","wcp-04-07-2019_1",0.625,120,1,"sponge",25,25,"dive"
"2041","11806",54264,"(11) Mainland Fjords","wcp-04-07-2019_2",0,120,1,"sponge",15,15,"dive"
"2042","11806",54264,"(11) Mainland Fjords","wcp-04-07-2019_3",0,120,1,"sponge",5,5,"dive"
"2043","11926",54964,"(10 Aristazabal Banks Upwelling","kd-20-8-16_4_1",0,120,1,"sponge",29,29,"dive"
"2044","11926",54964,"(10 Aristazabal Banks Upwelling","kd-20-8-16_4_2",0,120,1,"sponge",25,25,"dive"
"2045","11926",55733,"(10 Aristazabal Banks Upwelling","kd-20-8-16_3_2",0,120,1,"sponge",16,16,"dive"
"2046","11929",54975,"(10 Aristazabal Banks Upwelling","T_38_1",0,125.3032,1,"sponge",22.15641026,22.15641026,"mid_video"
"2047","11929",54975,"(10 Aristazabal Banks Upwelling","T_38_10",0,102.2653,1,"sponge",41.06666667,41.06666667,"mid_video"
"2048","11929",54975,"(10 Aristazabal Banks Upwelling","T_38_11",0,104.7647,1,"sponge",42.2,42.2,"mid_video"
"2049","11929",54975,"(10 Aristazabal Banks Upwelling","T_38_12",0,107.9546,1,"sponge",43.41666667,43.41666667,"mid_video"
"2050","11929",54975,"(10 Aristazabal Banks Upwelling","T_38_13",0,125.1071,1,"sponge",49.26666667,49.26666667,"mid_video"
"2051","11929",54975,"(10 Aristazabal Banks Upwelling","T_38_14",0,121.2548,1,"sponge",56.41935484,56.41935484,"mid_video"
"2052","11929",54975,"(10 Aristazabal Banks Upwelling","T_38_15",0,122.6972,1,"sponge",60.47142857,60.47142857,"mid_video"
"2053","11929",54975,"(10 Aristazabal Banks Upwelling","T_38_16",0,124.3539,1,"sponge",63.91956522,63.91956522,"mid_video"
"2054","11929",54975,"(10 Aristazabal Banks Upwelling","T_38_17",0,121.7844,1,"sponge",66.13666667,66.13666667,"mid_video"
"2055","11929",54975,"(10 Aristazabal Banks Upwelling","T_38_18",0,125.2066,1,"sponge",68.96979167,68.96979167,"mid_video"
"2056","11929",54975,"(10 Aristazabal Banks Upwelling","T_38_19",0,121.8505,1,"sponge",70.33306452,70.33306452,"mid_video"
"2057","11929",54975,"(10 Aristazabal Banks Upwelling","T_38_2",0,117.8193,1,"sponge",22.30344828,22.30344828,"mid_video"
"2058","11929",54975,"(10 Aristazabal Banks Upwelling","T_38_20",0,121.0888,1,"sponge",71.448,71.448,"mid_video"
"2059","11929",54975,"(10 Aristazabal Banks Upwelling","T_38_21",0,119.056,1,"sponge",70.42,70.42,"mid_video"
"2060","11929",54975,"(10 Aristazabal Banks Upwelling","T_38_22",0,114.8834,1,"sponge",70.07837838,70.07837838,"mid_video"
"2061","11929",54975,"(10 Aristazabal Banks Upwelling","T_38_23",0,124.7025,1,"sponge",70.47464789,70.47464789,"mid_video"
"2062","11929",54975,"(10 Aristazabal Banks Upwelling","T_38_24",0,124.581,1,"sponge",69.590625,69.590625,"mid_video"
"2063","11929",54975,"(10 Aristazabal Banks Upwelling","T_38_25",0,104.411,1,"sponge",65.05384615,65.05384615,"mid_video"
"2064","11929",54975,"(10 Aristazabal Banks Upwelling","T_38_26",0,123.1836,1,"sponge",54.85918367,54.85918367,"mid_video"
"2065","11929",54975,"(10 Aristazabal Banks Upwelling","T_38_27",0,125.6003,1,"sponge",36.43164557,36.43164557,"mid_video"
"2066","11929",54975,"(10 Aristazabal Banks Upwelling","T_38_28",0,119.4079,1,"sponge",32.00375,32.00375,"mid_video"
"2067","11929",54975,"(10 Aristazabal Banks Upwelling","T_38_3",0,116.1878,1,"sponge",22.52222222,22.52222222,"mid_video"
"2068","11929",54975,"(10 Aristazabal Banks Upwelling","T_38_4",0,105.0201,1,"sponge",24.08,24.08,"mid_video"
"2069","11929",54975,"(10 Aristazabal Banks Upwelling","T_38_5",0,109.553,1,"sponge",25.54166667,25.54166667,"mid_video"
"2070","11932",55241,"(10 Aristazabal Banks Upwelling","snr-30-03-2018_1",0,120,1,"sponge",31,31,"dive"
"2071","11932",55241,"(10 Aristazabal Banks Upwelling","snr-30-03-2018_2",0,120,1,"sponge",20,20,"dive"
"2072","11937",55000,"(13) Eastern Queen Charlotte Sound","ap-28-03-2017_1",0,120,1,"sponge",30,30,"dive"
"2073","11937",55000,"(13) Eastern Queen Charlotte Sound","ap-28-03-2017_2",0,120,1,"sponge",23,23,"dive"
"2074","11937",55766,"(13) Eastern Queen Charlotte Sound","T_92_1",0.036290322625,129.9238,1,"sponge",48.53655914,48.53655914,"mid_video"
"2075","11937",55766,"(13) Eastern Queen Charlotte Sound","T_92_2",0,126.7986,1,"sponge",29.76818182,29.76818182,"mid_video"
"2076","11937",55766,"(13) Eastern Queen Charlotte Sound","T_92_3",0,126.4269,1,"sponge",22.7,22.7,"mid_video"
"2077","11937",55767,"(13) Eastern Queen Charlotte Sound","T_93_5",0,125.964,1,"sponge",173.954386,173.954386,"mid_video"
"2078","11938",55003,"(13) Eastern Queen Charlotte Sound","kbn-29-06-2018_1",0,120,1,"sponge",30,30,"dive"
"2079","11938",55003,"(13) Eastern Queen Charlotte Sound","kbn-29-06-2018_2",0,120,1,"sponge",17,17,"dive"
"2080","11938",55005,"(13) Eastern Queen Charlotte Sound","kbp-11-06-2018_1",0.291666666666667,120,1,"sponge",31,31,"dive"
"2081","11938",55005,"(13) Eastern Queen Charlotte Sound","kbp-11-06-2018_2",0,120,1,"sponge",20,20,"dive"
"2082","11938",55512,"(13) Eastern Queen Charlotte Sound","T_89_1",0.125,128.2866,1,"sponge",105.4549451,105.4549451,"mid_video"
"2083","11938",55512,"(13) Eastern Queen Charlotte Sound","T_94_5",0.125,126.5533,1,"sponge",147.6271605,147.6271605,"mid_video"
"2084","11938",55513,"(13) Eastern Queen Charlotte Sound","T_89_10",0.125,99.4376,1,"sponge",110.1313433,110.1313433,"mid_video"
"2085","11938",55513,"(13) Eastern Queen Charlotte Sound","T_89_2",0.125,124.0347,1,"sponge",105.5296703,105.5296703,"mid_video"
"2086","11938",55513,"(13) Eastern Queen Charlotte Sound","T_89_3",0.125,127.8169,1,"sponge",104.8509202,104.8509202,"mid_video"
"2087","11938",55513,"(13) Eastern Queen Charlotte Sound","T_89_4",0.125,127.7799,1,"sponge",104.1415385,104.1415385,"mid_video"
"2088","11938",55513,"(13) Eastern Queen Charlotte Sound","T_89_5",0.125,129.2609,1,"sponge",104.2966292,104.2966292,"mid_video"
"2089","11938",55513,"(13) Eastern Queen Charlotte Sound","T_89_6",0.125,128.3998,1,"sponge",104.5033333,104.5033333,"mid_video"
"2090","11938",55513,"(13) Eastern Queen Charlotte Sound","T_89_7",0.125,127.4071,1,"sponge",103.4280488,103.4280488,"mid_video"
"2091","11938",55513,"(13) Eastern Queen Charlotte Sound","T_89_8",0.125,126.6878,1,"sponge",103.6076087,103.6076087,"mid_video"
"2092","11938",55513,"(13) Eastern Queen Charlotte Sound","T_89_9",0.125,122.3118,1,"sponge",104.7457944,104.7457944,"mid_video"
"2093","11938",55513,"(13) Eastern Queen Charlotte Sound","T_90_1",0.125,128.2813,1,"sponge",124.6409836,124.6409836,"mid_video"
"2094","11938",55514,"(13) Eastern Queen Charlotte Sound","T_91_1",0,129.9418,1,"sponge",18.19104478,18.19104478,"mid_video"
"2095","11938",55514,"(13) Eastern Queen Charlotte Sound","T_91_2",0,125.8393,1,"sponge",28.27346939,28.27346939,"mid_video"
"2096","11938",55514,"(13) Eastern Queen Charlotte Sound","T_91_3",0.0290697675,115.9046,1,"sponge",44.52325581,44.52325581,"mid_video"
"2097","11938",55768,"(13) Eastern Queen Charlotte Sound","T_93_6",0,124.6088,1,"sponge",172.6322368,172.6322368,"mid_video"
"2098","11938",55768,"(13) Eastern Queen Charlotte Sound","T_93_7",0,125.5678,1,"sponge",170.3444444,170.3444444,"mid_video"
"2099","11938",55768,"(13) Eastern Queen Charlotte Sound","T_93_8",0,128.8806,1,"sponge",166.9969072,166.9969072,"mid_video"
"2100","11938",55768,"(13) Eastern Queen Charlotte Sound","T_93_9",0,126.8509,1,"sponge",160.6154255,160.6154255,"mid_video"
"2101","11938",55768,"(13) Eastern Queen Charlotte Sound","T_94_1",0.125,129.4657,1,"sponge",141.7855072,141.7855072,"mid_video"
"2102","11938",55768,"(13) Eastern Queen Charlotte Sound","T_94_2",0.125,125.2838,1,"sponge",142.3144928,142.3144928,"mid_video"
"2103","11938",55768,"(13) Eastern Queen Charlotte Sound","T_94_3",0.125,127.7901,1,"sponge",142.9082192,142.9082192,"mid_video"
"2104","11938",55768,"(13) Eastern Queen Charlotte Sound","T_94_4",0.125,125.3812,1,"sponge",143.1411765,143.1411765,"mid_video"
"2105","11939",55006,"(13) Eastern Queen Charlotte Sound","osm-01-07-2018_1",0,120,1,"sponge",30,30,"dive"
"2106","11939",55006,"(13) Eastern Queen Charlotte Sound","osm-01-07-2018_2",0,120,1,"sponge",17,17,"dive"
"2107","11939",55006,"(13) Eastern Queen Charlotte Sound","osm-01-07-2018_3",0,120,1,"sponge",7,7,"dive"
"2108","11939",55261,"(13) Eastern Queen Charlotte Sound","kkm-29-06-2018_1",0,120,1,"sponge",25,25,"dive"
"2109","11939",55261,"(13) Eastern Queen Charlotte Sound","kkm-29-06-2018_2",0,120,1,"sponge",18,18,"dive"
"2110","11939",55261,"(13) Eastern Queen Charlotte Sound","kkm-29-06-2018_3",0,120,1,"sponge",8,8,"dive"
"2111","11943",55266,"(11) Mainland Fjords","fmp-22-05-2019_1",0,120,1,"sponge",25,25,"dive"
"2112","11943",55266,"(11) Mainland Fjords","fmp-22-05-2019_2",0,120,1,"sponge",15,15,"dive"
"2113","11947",55783,"(11) Mainland Fjords","kd-25-8-16_1_1",0,120,1,"sponge",30,30,"dive"
"2114","12088",56001,"(10 Aristazabal Banks Upwelling","bi-30-03-2017_1",0,120,1,"sponge",34,34,"dive"
"2115","12088",56001,"(10 Aristazabal Banks Upwelling","bi-30-03-2017_2",0,120,1,"sponge",23,23,"dive"
"2116","12088",56251,"(10 Aristazabal Banks Upwelling","bi-29-03-2017_1",0,120,1,"sponge",22,22,"dive"
"2117","12088",56251,"(10 Aristazabal Banks Upwelling","bi-29-03-2017_2",0,120,1,"sponge",26,26,"dive"
"2118","12088",56494,"(10 Aristazabal Banks Upwelling","lrk1--28-03-2018_1",0,120,1,"sponge",29,29,"dive"
"2119","12088",56494,"(10 Aristazabal Banks Upwelling","lrk1--28-03-2018_2",0,120,1,"sponge",15,15,"dive"
"2120","12088",56494,"(10 Aristazabal Banks Upwelling","lrk2-28-03-2018_1",0,120,1,"sponge",30,30,"dive"
"2121","12088",56494,"(10 Aristazabal Banks Upwelling","lrk2-28-03-2018_2",0,120,1,"sponge",18,18,"dive"
"2122","12095",56017,"(13) Eastern Queen Charlotte Sound","T_93_1",0.001953125,127.7636,1,"sponge",191.115625,191.115625,"mid_video"
"2123","12095",56017,"(13) Eastern Queen Charlotte Sound","T_93_2",0,120.8271,1,"sponge",185.8512195,185.8512195,"mid_video"
"2124","12095",56017,"(13) Eastern Queen Charlotte Sound","T_93_3",0,122.348,1,"sponge",180.4289855,180.4289855,"mid_video"
"2125","12095",56017,"(13) Eastern Queen Charlotte Sound","T_93_4",0,125.5491,1,"sponge",177.7663265,177.7663265,"mid_video"
"2126","12096",56514,"(13) Eastern Queen Charlotte Sound","kd-24-3-16_1_1",0,120,1,"sponge",22,22,"dive"
"2127","12096",56514,"(13) Eastern Queen Charlotte Sound","kd15-1_1",0,120,1,"sponge",19,19,"dive"
"2128","12096",56515,"(13) Eastern Queen Charlotte Sound","kd-25-3-16_2_1",0,120,1,"sponge",17,17,"dive"
"2129","12096",56767,"(13) Eastern Queen Charlotte Sound","kd13_005_1",0,120,1,"sponge",18,18,"dive"
"2130","12096",56767,"(13) Eastern Queen Charlotte Sound","kd13_005_2",0,120,1,"sponge",18,18,"dive"
"2131","12124",56292,"(11) Mainland Fjords","nsc-04-07-2019_1",0,120,1,"sponge",24,24,"dive"
"2132","12124",56292,"(11) Mainland Fjords","nsc-04-07-2019_2",0,120,1,"sponge",15,15,"dive"
"2133","12124",56292,"(11) Mainland Fjords","nsc-04-07-2019_3",0,120,1,"sponge",5,5,"dive"
"2134","12242",57507,"(10 Aristazabal Banks Upwelling","T_39_8",0,125.6553,1,"sponge",68.71690141,68.71690141,"mid_video"
"2135","12242",57507,"(10 Aristazabal Banks Upwelling","T_39_9",0,128.2816,1,"sponge",75.59298246,75.59298246,"mid_video"
"2136","12242",57766,"(10 Aristazabal Banks Upwelling","kd-20-8-16_2_1",0,120,1,"sponge",27,27,"dive"
"2137","12242",57766,"(10 Aristazabal Banks Upwelling","kd-20-8-16_2_2",0,120,1,"sponge",20,20,"dive"
"2138","12242",57766,"(10 Aristazabal Banks Upwelling","T_39_1",0,126.574,1,"sponge",29.15166667,29.15166667,"mid_video"
"2139","12242",57766,"(10 Aristazabal Banks Upwelling","T_39_2",0,123.6191,1,"sponge",29.75526316,29.75526316,"mid_video"
"2140","12242",57766,"(10 Aristazabal Banks Upwelling","T_39_3",0,124.0158,1,"sponge",23.34083333,23.34083333,"mid_video"
"2141","12242",57766,"(10 Aristazabal Banks Upwelling","T_39_4",0,126.0791,1,"sponge",22.49814815,22.49814815,"mid_video"
"2142","12242",57766,"(10 Aristazabal Banks Upwelling","T_39_5",0,128.8345,1,"sponge",40.01081081,40.01081081,"mid_video"
"2143","12242",57766,"(10 Aristazabal Banks Upwelling","T_39_6",0,127.015,1,"sponge",55.69553571,55.69553571,"mid_video"
"2144","12242",57766,"(10 Aristazabal Banks Upwelling","T_39_7",0,125.8281,1,"sponge",61.32972973,61.32972973,"mid_video"
"2145","12242",57766,"(10 Aristazabal Banks Upwelling","T_40_1",0,114.7189,1,"sponge",27.4037037,27.4037037,"mid_video"
"2146","12242",57766,"(10 Aristazabal Banks Upwelling","T_40_10",0,121.1396,1,"sponge",39.77631579,39.77631579,"mid_video"
"2147","12242",57766,"(10 Aristazabal Banks Upwelling","T_40_11",0,122.3152,1,"sponge",45.86,45.86,"mid_video"
"2148","12242",57766,"(10 Aristazabal Banks Upwelling","T_40_12",0,117.5656,1,"sponge",51.64137931,51.64137931,"mid_video"
"2149","12242",57766,"(10 Aristazabal Banks Upwelling","T_40_13",0,116.5807,1,"sponge",53.68571429,53.68571429,"mid_video"
"2150","12242",57766,"(10 Aristazabal Banks Upwelling","T_40_2",0,79.6054,1,"sponge",25.05294118,25.05294118,"mid_video"
"2151","12242",57766,"(10 Aristazabal Banks Upwelling","T_40_4",0,112.6632,1,"sponge",25.79047619,25.79047619,"mid_video"
"2152","12242",57766,"(10 Aristazabal Banks Upwelling","T_40_5",0,109.3,1,"sponge",26.32857143,26.32857143,"mid_video"
"2153","12242",57766,"(10 Aristazabal Banks Upwelling","T_40_6",0,104.1929,1,"sponge",28.21515152,28.21515152,"mid_video"
"2154","12242",57766,"(10 Aristazabal Banks Upwelling","T_40_7",0,120.4998,1,"sponge",27.30192308,27.30192308,"mid_video"
"2155","12242",57766,"(10 Aristazabal Banks Upwelling","T_40_8",0,126.0912,1,"sponge",23.04942529,23.04942529,"mid_video"
"2156","12253",57290,"(13) Eastern Queen Charlotte Sound","li-23-03-2017_1",0,120,1,"sponge",30,30,"dive"
"2157","12253",57290,"(13) Eastern Queen Charlotte Sound","li-23-03-2017_2",0,120,1,"sponge",23,23,"dive"
"2158","12254",57033,"(13) Eastern Queen Charlotte Sound","wmi-01-04-2018_2",0,120,1,"sponge",20,20,"dive"
"2159","12254",57033,"(13) Eastern Queen Charlotte Sound","wmi-01-04-2018_3",0,120,1,"sponge",8,8,"dive"
"2160","12258",57551,"(11) Mainland Fjords","emp-17-08-2019_1",0,120,1,"sponge",28,28,"dive"
"2161","12258",57551,"(11) Mainland Fjords","emp-17-08-2019_2",0,120,1,"sponge",15,15,"dive"
"2162","12258",57551,"(11) Mainland Fjords","kd15-7_1",0,120,1,"sponge",21,21,"dive"
"2163","12258",57813,"(11) Mainland Fjords","T_57_1",0,96.7023,1,"sponge",69.57073171,69.57073171,"mid_video"
"2164","12258",57813,"(11) Mainland Fjords","T_57_5",0,129.2823,1,"sponge",16.1,16.1,"mid_video"
"2165","12258",57813,"(11) Mainland Fjords","T_57_8",0,127.4803,1,"sponge",15.7,15.7,"mid_video"
"2166","12284",57832,"(11) Mainland Fjords","swc-06-09-2019_1",0.875,120,1,"sponge",26,26,"dive"
"2167","12284",57832,"(11) Mainland Fjords","swc-06-09-2019_2",0,120,1,"sponge",17,17,"dive"
"2168","12284",57832,"(11) Mainland Fjords","swc-06-09-2019_3",0,120,1,"sponge",4,4,"dive"
"2169","12400",58030,"(10 Aristazabal Banks Upwelling","T_40_9",0,124.6081,1,"sponge",31.48769231,31.48769231,"mid_video"
"2170","12409",58833,"(11) Mainland Fjords","kd15-2_1",0,120,1,"sponge",22,22,"dive"
"2171","12410",58058,"(13) Eastern Queen Charlotte Sound","kd-21-8-16_2_1",0,120,1,"sponge",15,15,"dive"
"2172","12410",58058,"(13) Eastern Queen Charlotte Sound","kd-21-8-16_2_2",0,120,1,"sponge",28,28,"dive"
"2173","12411",58060,"(13) Eastern Queen Charlotte Sound","kd15-8_1",0,120,1,"sponge",27,27,"dive"
"2174","12411",58060,"(13) Eastern Queen Charlotte Sound","kd15-8_2",0,120,1,"sponge",18,18,"dive"
"2175","12411",58060,"(13) Eastern Queen Charlotte Sound","prd-01-07-2018_1",0,120,1,"sponge",30,30,"dive"
"2176","12411",58060,"(13) Eastern Queen Charlotte Sound","prd-01-07-2018_2",0,120,1,"sponge",17,17,"dive"
"2177","12411",58060,"(13) Eastern Queen Charlotte Sound","prd-01-07-2018_3",0,120,1,"sponge",6,6,"dive"
"2178","12411",58060,"(13) Eastern Queen Charlotte Sound","T_128_1",0,127.3014,1,"sponge",45.1,45.1,"mid_video"
"2179","12411",58060,"(13) Eastern Queen Charlotte Sound","T_128_3",0,85.568,1,"sponge",42.3,42.3,"mid_video"
"2180","12411",58060,"(13) Eastern Queen Charlotte Sound","T_128_6",0.125,98.348,1,"sponge",32.5,32.5,"mid_video"
"2181","12411",58061,"(13) Eastern Queen Charlotte Sound","kd13_008_1",0,120,1,"sponge",16,16,"dive"
"2182","12411",58061,"(13) Eastern Queen Charlotte Sound","kd13_008_2",0,120,1,"sponge",18,18,"dive"
"2183","12411",58319,"(13) Eastern Queen Charlotte Sound","T_129_1",0,121.4723,1,"sponge",20.66666667,20.66666667,"mid_video"
"2184","12411",58319,"(13) Eastern Queen Charlotte Sound","T_129_2",0,107.988,1,"sponge",22.91875,22.91875,"mid_video"
"2185","12411",58319,"(13) Eastern Queen Charlotte Sound","T_129_3",0,114.8052,1,"sponge",34.40454545,34.40454545,"mid_video"
"2186","12411",58319,"(13) Eastern Queen Charlotte Sound","T_129_4",0,104.4065,1,"sponge",55.66969697,55.66969697,"mid_video"
"2187","12411",58319,"(13) Eastern Queen Charlotte Sound","T_81_4",0,117.9711,1,"sponge",32.4469283,32.4469283,"mid_video"
"2188","12411",58319,"(13) Eastern Queen Charlotte Sound","T_81_5",0,113.4885,1,"sponge",40.75188679,40.75188679,"mid_video"
"2189","12411",58319,"(13) Eastern Queen Charlotte Sound","T_81_6",0,111.8839,1,"sponge",47.77641509,47.77641509,"mid_video"
"2190","12411",58319,"(13) Eastern Queen Charlotte Sound","T_81_7",0,109.248,1,"sponge",52.73490566,52.73490566,"mid_video"
"2191","12411",58320,"(13) Eastern Queen Charlotte Sound","kd-21-8-16_4_1",0,120,1,"sponge",26,26,"dive"
"2192","12411",58320,"(13) Eastern Queen Charlotte Sound","kd-21-8-16_4_2",0,120,1,"sponge",21,21,"dive"
"2193","12411",58580,"(13) Eastern Queen Charlotte Sound","kbp-13-05-2019_1",0,120,1,"sponge",28,28,"dive"
"2194","12411",58580,"(13) Eastern Queen Charlotte Sound","kbp-13-05-2019_2",0,120,1,"sponge",20,20,"dive"
"2195","12411",58580,"(13) Eastern Queen Charlotte Sound","T_81_1",0,127.8507,1,"sponge",39.75882353,39.75882353,"mid_video"
"2196","12411",58580,"(13) Eastern Queen Charlotte Sound","T_81_2",0,117.4404,1,"sponge",31.26105477,31.26105477,"mid_video"
"2197","12411",58580,"(13) Eastern Queen Charlotte Sound","T_81_3",0,111.3996,1,"sponge",26.53631579,26.53631579,"mid_video"
"2198","12411",58838,"(11) Mainland Fjords","T_145_18",0,111.0561,1,"sponge",19.94945055,19.94945055,"mid_video"
"2199","12411",58838,"(11) Mainland Fjords","T_145_19",0,112.0661,1,"sponge",23.73076923,23.73076923,"mid_video"
"2200","12411",58838,"(11) Mainland Fjords","T_145_20",0,119.3161,1,"sponge",23.93557692,23.93557692,"mid_video"
"2201","12411",58838,"(11) Mainland Fjords","T_145_21",0,102.0612,1,"sponge",23.26875,23.26875,"mid_video"
"2202","12411",58838,"(11) Mainland Fjords","T_145_22",0,104.6359,1,"sponge",22.675,22.675,"mid_video"
"2203","12411",58838,"(13) Eastern Queen Charlotte Sound","T_145_12",0,102.211,1,"sponge",19.68125,19.68125,"mid_video"
"2204","12411",58838,"(13) Eastern Queen Charlotte Sound","T_145_13",0,115.86,1,"sponge",25.04565217,25.04565217,"mid_video"
"2205","12411",58838,"(13) Eastern Queen Charlotte Sound","T_145_14",0,104.9133,1,"sponge",24.68857143,24.68857143,"mid_video"
"2206","12411",58838,"(13) Eastern Queen Charlotte Sound","T_145_15",0,106.3766,1,"sponge",23.34653846,23.34653846,"mid_video"
"2207","12411",58838,"(13) Eastern Queen Charlotte Sound","T_145_16",0,121.1428,1,"sponge",21.73214286,21.73214286,"mid_video"
"2208","12411",58838,"(13) Eastern Queen Charlotte Sound","T_145_17",0,119.6678,1,"sponge",20.4875,20.4875,"mid_video"
"2209","12411",58839,"(13) Eastern Queen Charlotte Sound","T_145_1",0,129.9648,1,"sponge",51.18579545,51.18579545,"mid_video"
"2210","12411",58839,"(13) Eastern Queen Charlotte Sound","T_145_10",0,116.5651,1,"sponge",21.825,21.825,"mid_video"
"2211","12411",58839,"(13) Eastern Queen Charlotte Sound","T_145_11",0,97.736,1,"sponge",20.425,20.425,"mid_video"
"2212","12411",58839,"(13) Eastern Queen Charlotte Sound","T_145_2",0,124.3246,1,"sponge",46.90431818,46.90431818,"mid_video"
"2213","12411",58839,"(13) Eastern Queen Charlotte Sound","T_145_3",0,125.2236,1,"sponge",37.58301887,37.58301887,"mid_video"
"2214","12411",58839,"(13) Eastern Queen Charlotte Sound","T_145_4",0,119.724,1,"sponge",31.48385093,31.48385093,"mid_video"
"2215","12411",58839,"(13) Eastern Queen Charlotte Sound","T_145_5",0,121.8645,1,"sponge",19.67392271,19.67392271,"mid_video"
"2216","12411",58839,"(13) Eastern Queen Charlotte Sound","T_145_6",0,123.6447,1,"sponge",25.797,25.797,"mid_video"
