"","PU_1Km_ID","species","normalized_lambda","normalized_cpue","PU_4Km_ID","depth","max_depth","UpperOceanSR","sample_sizes","dive_samps","hook_samps","mid_samps","deep_samps","quantilelambda","quantileCPUE"
"6274",27987,"widow",1,1,7530,60.675,63.4,"(11) Mainland Fjords",2,0,0,2,0,10,10
"6275",27991,"widow",0.00231578451697761,0,7533,70,70,"(11) Mainland Fjords",1,0,0,1,0,8,2
"6276",27992,"widow",0.0067447905337989,0,7534,31,41.66666667,"(11) Mainland Fjords",3,0,0,3,0,9,2
"6277",28184,"widow",0.000171203105604012,0,7529,125.0694915,125.0694915,"(11) Mainland Fjords",1,0,0,1,0,6,2
"6278",28186,"widow",0.00451525360540687,0.0014,7529,21.9437539877708,55.25,"(11) Mainland Fjords",11,3,0,8,0,8,9
"6279",28187,"widow",0.00198867728457361,0,7530,57.62638888875,66,"(11) Mainland Fjords",8,0,1,8,0,7,2
"6280",28190,"widow",0.000917193297908348,0,7534,24.3326236854762,49,"(11) Mainland Fjords",10,3,0,7,0,7,2
"6281",28377,"widow",5.74049665854437e-05,0,7686,17.6666666666667,33,"(11) Mainland Fjords",3,3,0,0,0,3,2
"6282",28381,"widow",0.000334022484080128,0,7687,111.784242475556,154.5222222,"(11) Mainland Fjords",9,0,0,1,0,6,2
"6283",28382,"widow",0.00454807120416176,0,7687,42.73167023,72.2860241,"(11) Mainland Fjords",4,0,0,4,0,9,2
"6284",28383,"widow",0.0123314319003629,0,7687,19.466944445,26.32,"(11) Mainland Fjords",2,0,1,2,0,9,2
"6285",28384,"widow",3.7142734480967e-05,0,7688,14.6666666666667,24,"(11) Mainland Fjords",3,3,1,0,29,1,2
"6286",28577,"widow",0.000266040414805658,2e-04,7687,17.6666666666667,27,"(11) Mainland Fjords",3,3,0,0,0,6,9
"6287",28578,"widow",0.00176870108635201,0,7687,74.5399906633333,100.46,"(11) Mainland Fjords",3,0,0,2,0,7,2
"6288",28579,"widow",0.00131993516133997,0,7687,27.6105379183333,54.62433862,"(11) Mainland Fjords",6,3,0,3,0,7,2
"6289",28581,"widow",0.00133265307639426,0.00018,7688,34.63425938,50,"(11) Mainland Fjords",9,5,0,4,0,7,9
"6290",28778,"widow",5.32909795773294e-05,0,7686,18.6666666666667,31,"(11) Mainland Fjords",3,3,0,0,0,2,2
"6291",28784,"widow",7.45934402014571e-05,0,7688,19.5,29,"(11) Mainland Fjords",2,2,0,0,0,4,2
"6292",28785,"widow",6.90396697142751e-05,0,7688,21.5,27,"(11) Mainland Fjords",2,2,0,0,0,4,2
"6293",28786,"widow",4.53964302330263e-05,0,7688,15.3333333333333,24,"(11) Mainland Fjords",3,3,1,0,0,1,2
"6294",28787,"widow",5.15942172124174e-05,0,7689,18.6666666666667,30,"(11) Mainland Fjords",3,3,0,0,0,2,2
"6295",28790,"widow",6.44722678389571e-05,0,7689,23,28,"(11) Mainland Fjords",2,2,0,0,0,3,2
"6296",28983,"widow",0.000829231412790495,0,7686,100.643314414,154.1585526,"(11) Mainland Fjords",5,0,0,2,0,7,2
"6297",28984,"widow",0.0372194831402982,0.03375,7687,39.273268945,118.7,"(11) Mainland Fjords",12,3,0,6,0,10,10
"6298",28985,"widow",0.00256784185157302,0,7687,65.940605135,91.38333333,"(11) Mainland Fjords",6,0,0,4,0,8,2
"6299",28986,"widow",0.00271062249878667,0,7687,104.61370797,192.8684211,"(11) Mainland Fjords",6,0,0,3,0,8,2
"6300",28987,"widow",3.8809239983898e-05,0,7687,22,30,"(11) Mainland Fjords",3,3,1,0,0,1,2
"6301",28989,"widow",0.000288621624760139,0,7688,101.11833333,102.5,"(11) Mainland Fjords",10,0,0,10,0,6,2
"6302",28990,"widow",0.00488780115027419,0,7688,31.35275,45.875,"(11) Mainland Fjords",3,1,0,2,0,9,2
"6303",29183,"widow",5.74300726798842e-05,0,7843,15.3333333333333,25,"(11) Mainland Fjords",3,3,0,0,0,3,2
"6304",29189,"widow",0.00105665752652324,0,7845,26.1924650216667,58.70322581,"(11) Mainland Fjords",11,5,0,6,0,7,2
"6305",29193,"widow",0.00015243717303132,0,7846,59.370833325,100.8333333,"(11) Mainland Fjords",5,3,0,2,0,6,2
"6306",29194,"widow",0.000143706315344968,0,7846,55.0512499995833,100.45,"(11) Mainland Fjords",11,3,0,3,0,6,2
"6307",29196,"widow",0.000395765644005576,0,7847,44.4633333333333,87.6,"(11) Mainland Fjords",8,3,0,3,0,6,2
"6308",29197,"widow",0.00243161396445363,0,7847,43.5060493822222,67.13333333,"(11) Mainland Fjords",9,0,0,9,0,8,2
"6309",29205,"widow",7.48700199325186e-05,0,7851,19,29,"(11) Mainland Fjords",2,2,0,0,0,4,2
"6310",29391,"widow",0.0387831578308687,0.0311,7843,17,30,"(11) Mainland Fjords",3,3,0,0,0,10,10
"6311",29398,"widow",8.4584070151007e-05,0,7845,73.4448767816667,171.3774319,"(11) Mainland Fjords",5,3,0,1,0,5,2
"6312",29401,"widow",5.98836300753034e-05,0,7846,27.5,33,"(11) Mainland Fjords",2,2,0,0,0,3,2
"6313",29417,"widow",0.0189056446622222,0.0141,7852,17.6666666666667,30,"(11) Mainland Fjords",3,3,0,0,0,10,10
"6314",29606,"widow",0.0122951657817727,0.006,7843,18.3333333333333,32,"(11) Mainland Fjords",3,3,0,0,0,9,9
"6315",29612,"widow",0.0033442988950857,0,7845,35.2953315416667,41.8,"(11) Mainland Fjords",6,0,0,6,0,8,2
"6316",29613,"widow",0.00193821050405758,0,7845,22.347342455,36.92370717,"(11) Mainland Fjords",4,2,0,2,0,7,2
"6317",29614,"widow",5.42520867516515e-05,0,7845,18,30,"(11) Mainland Fjords",3,3,0,0,0,2,2
"6318",29623,"widow",0.00227416801072804,0,7850,71,71,"(11) Mainland Fjords",1,0,0,1,0,8,2
"6319",29625,"widow",8.33236977101314e-05,0,7851,13.5,22,"(11) Mainland Fjords",2,2,0,0,0,5,2
"6320",29830,"widow",0.0063793573369386,0.0045,7843,17.3333333333333,30,"(11) Mainland Fjords",6,6,0,0,0,9,9
"6321",29831,"widow",7.3248264930487e-05,0,7843,24,30,"(11) Mainland Fjords",2,2,0,0,0,4,3
"6322",29853,"widow",0.0716884507497208,0.0767,7852,17.3333333333333,30,"(11) Mainland Fjords",3,3,0,0,0,10,10
"6323",29854,"widow",0.00262817075408228,0.004,7852,17.6666666666667,30,"(11) Mainland Fjords",3,3,0,0,0,8,9
"6324",29859,"widow",4.98690449389814e-05,0,7853,17.6666666666667,30,"(11) Mainland Fjords",3,3,0,0,0,2,3
"6325",30049,"widow",0.000757728927604196,0.000763636363636364,7999,14.2727272727273,30,"(11) Mainland Fjords",11,11,0,0,0,6,9
"6326",30053,"widow",0.0765570620349142,0.04,8000,17.3333333333333,32,"(11) Mainland Fjords",6,6,0,0,0,10,10
"6327",30058,"widow",0.000880683600178034,0,8001,52.5558333335714,134.06,"(11) Mainland Fjords",9,2,0,3,0,7,3
"6328",30065,"widow",0.0463418912123523,0.0498,8003,23,29,"(11) Mainland Fjords",2,2,0,0,0,10,10
"6329",30075,"widow",0.0080663828469343,0.0075,8010,18.3333333333333,30,"(11) Mainland Fjords",3,3,0,0,0,9,9
"6330",30285,"widow",4.97651053134025e-05,0,8002,16,25,"(11) Mainland Fjords",3,3,0,0,0,2,3
"6331",30499,"widow",0.00515609924122138,0.0022,8001,18.6666666666667,33,"(11) Mainland Fjords",3,3,0,0,0,9,9
"6332",30519,"widow",0.00172035478163631,0.0013,8010,12.3333333333333,15,"(11) Mainland Fjords",3,3,0,0,0,7,9
"6333",30715,"widow",8.32272134075036e-05,0,7997,25,30,"(13) Eastern Queen Charlotte Sound",2,2,0,0,0,5,3
"6334",30716,"widow",0.0116834564408053,0,7997,35.53333333,35.53333333,"(13) Eastern Queen Charlotte Sound",1,0,0,1,0,9,3
"6335",30743,"widow",4.82075725727304e-05,0,8009,15.6666666666667,27,"(11) Mainland Fjords",3,3,0,0,0,2,3
"6336",30748,"widow",0.0166124600012516,0.0165,8011,23,28,"(11) Mainland Fjords",2,2,0,0,0,10,10
"6337",30749,"widow",4.76215338690024e-05,0,8012,17.6666666666667,30,"(11) Mainland Fjords",3,3,0,0,0,2,3
"6338",30941,"widow",3.90124396353697e-05,0,8156,25.5,34,"(11) Mainland Fjords",4,4,0,0,0,1,3
"6339",30943,"widow",5.70910445449966e-05,0,8156,17.6666666666667,30,"(11) Mainland Fjords",3,3,0,0,0,2,3
"6340",30944,"widow",6.2815803446427e-05,0,8157,27,33,"(11) Mainland Fjords",2,2,0,0,0,3,3
"6341",30945,"widow",0.00662187178997764,0.00438,8157,18,27,"(11) Mainland Fjords",5,5,0,0,0,9,9
"6342",30947,"widow",0.0353114587031184,0.026625,8159,21,32,"(11) Mainland Fjords",4,4,0,0,0,10,10
"6343",30970,"widow",0.00365717811891637,0.003,8168,16,25,"(11) Mainland Fjords",3,3,0,0,0,8,9
"6344",31161,"widow",0.000715460288091684,0,8155,93.43229166625,119.1,"(11) Mainland Fjords",8,0,0,4,0,6,3
"6345",31162,"widow",0.000763991955820602,0,8155,91.020555555,117.6,"(11) Mainland Fjords",6,0,0,2,0,6,3
"6346",31165,"widow",0.0214350445922511,0.0375,8156,24,30,"(11) Mainland Fjords",2,2,1,0,0,10,10
"6347",31166,"widow",0.00669584451678746,0.0076875,8156,23.75,32,"(11) Mainland Fjords",8,8,0,0,0,9,9
"6348",31167,"widow",0.031840506168629,0.0201,8157,17.3333333333333,29,"(11) Mainland Fjords",3,3,0,0,0,10,10
"6349",31169,"widow",0.0192509135497647,0.03,8157,18.5,22,"(11) Mainland Fjords",2,2,0,0,0,10,10
"6350",31178,"widow",0.0231929556464286,0.0225,8160,23.75,30,"(11) Mainland Fjords",4,4,0,0,0,10,10
"6351",31185,"widow",5.22073717059191e-05,0,8165,16,28,"(11) Mainland Fjords",3,3,0,0,0,2,3
"6352",31391,"widow",0.00182644255706713,0.0015,8157,21,32,"(11) Mainland Fjords",5,5,0,0,0,7,9
"6353",31593,"widow",0.0163924980490755,0.00351233835048576,8155,94.2490530425,124.5545455,"(13) Eastern Queen Charlotte Sound",4,0,0,1,0,10,9
"6354",31597,"widow",0.00153041390432006,0,8156,92.3495370266667,124.3333333,"(11) Mainland Fjords",3,0,0,1,0,7,3
"6355",31603,"widow",6.17120709953212e-05,0,8157,23.5,29,"(11) Mainland Fjords",2,2,0,0,0,3,3
"6356",31613,"widow",0.00955829617373023,0.015,8160,23.5,30,"(11) Mainland Fjords",6,6,0,0,0,9,10
"6357",31802,"widow",0.000506243222371738,0,8312,105.6,105.6,"(13) Eastern Queen Charlotte Sound",1,0,0,1,0,6,3
"6358",31807,"widow",6.78923193804621e-05,0,8313,23,30,"(11) Mainland Fjords",2,2,0,0,0,4,3
"6359",31808,"widow",8.52630990620697e-05,0,8314,23,26,"(11) Mainland Fjords",2,2,0,0,0,5,3
"6360",31809,"widow",0.00214535030476954,0,8314,25.302454885,46.81698113,"(11) Mainland Fjords",6,2,0,4,0,7,3
"6361",31812,"widow",0.00103675799058773,0,8315,33.9626633983333,63,"(11) Mainland Fjords",6,3,0,3,0,7,3
"6362",31813,"widow",0.000664940075373157,0,8315,91.7009990947059,140.5865177,"(11) Mainland Fjords",17,0,0,7,0,6,3
"6363",31817,"widow",0.186931212496436,0.24,8316,21.5,27,"(11) Mainland Fjords",2,2,0,0,0,10,10
"6364",31828,"widow",5.14097564010353e-05,0,8326,18.6666666666667,33,"(11) Mainland Fjords",3,3,0,0,0,2,3
"6365",32018,"widow",0.00713180060695584,0,8313,44.33333333,44.33333333,"(11) Mainland Fjords",1,0,0,1,0,9,3
"6366",32020,"widow",0.00388375730081364,0,8313,23.7724825533333,31.57606838,"(11) Mainland Fjords",6,0,0,6,0,8,3
"6367",32031,"widow",5.59750952864797e-05,0,8316,15.6666666666667,27,"(11) Mainland Fjords",3,3,0,0,0,2,3
"6368",32040,"widow",0.0514075661264496,0.041625,8318,29.404347825,35.80869565,"(11) Mainland Fjords",3,2,0,1,0,10,10
"6369",32234,"widow",8.30881427710599e-05,0,8314,25.5,30,"(11) Mainland Fjords",2,2,0,0,0,5,3
"6370",32237,"widow",6.05475707049727e-05,0,8314,25.5,31,"(11) Mainland Fjords",2,2,0,0,0,3,3
"6371",32240,"widow",0.00463834732489052,0.0063,8315,24,30,"(11) Mainland Fjords",2,2,0,0,0,9,9
"6372",32241,"widow",0.501230794036571,0.5,8315,40.2456679908333,85.7462963,"(11) Mainland Fjords",7,3,0,3,0,10,10
"6373",32243,"widow",0.00162154265798771,0,8316,75.1247619025,98.0047619,"(11) Mainland Fjords",4,0,0,2,0,7,3
"6374",32253,"widow",0.00486872610429886,0,8318,34.33090804,40.46857143,"(11) Mainland Fjords",4,0,1,4,0,9,3
"6375",32254,"widow",0.00323792259908667,0,8326,54.30871111,58.2168,"(11) Mainland Fjords",3,0,0,3,0,8,3
"6376",32444,"widow",0.00819303373976812,0,8312,30.3,30.3,"(13) Eastern Queen Charlotte Sound",2,0,0,2,0,9,3
"6377",32460,"widow",5.16045899832844e-05,0,8316,16.3333333333333,27,"(11) Mainland Fjords",3,3,0,0,0,2,3
"6378",32469,"widow",0.018254835416433,0.02,8318,17.6666666666667,30,"(11) Mainland Fjords",3,3,0,0,0,10,10
"6379",32472,"widow",0.00252470242873937,0.00025,8326,26.8541666666667,41,"(11) Mainland Fjords",7,3,0,4,0,8,9
"6380",32675,"widow",8.89438574759069e-05,0,8473,11.5,18,"(11) Mainland Fjords",2,2,0,0,0,5,3
"6381",32676,"widow",0.00061320164275528,2e-04,8473,17.3333333333333,31,"(11) Mainland Fjords",3,3,0,0,0,6,9
"6382",32688,"widow",0.0443449901430154,0.0465,8476,21.5,27,"(11) Mainland Fjords",2,2,0,0,0,10,10
"6383",32691,"widow",0.000315025904417972,0,8484,53.35,87.7,"(11) Mainland Fjords",4,3,0,1,0,6,3
"6384",32908,"widow",0.0132809889277932,0.00940909090909091,8476,36.6715307318687,75.7,"(11) Mainland Fjords",20,11,0,9,0,9,10
"6385",33104,"widow",0.0078528291624817,0,8470,23.63442387,29.60147059,"(13) Eastern Queen Charlotte Sound",3,0,0,3,0,9,3
"6386",33114,"widow",0.207140148674613,0.525,8473,22.5,30,"(11) Mainland Fjords",2,2,0,0,0,10,10
"6387",33117,"widow",8.6015318449235e-05,0,8473,22.5,29,"(11) Mainland Fjords",2,2,0,0,0,5,3
"6388",33128,"widow",8.49417772162449e-05,0,8476,19.5,24,"(11) Mainland Fjords",2,2,0,0,0,5,3
"6389",33320,"widow",5.86239650920731e-05,0,8470,25.5,31,"(13) Eastern Queen Charlotte Sound",2,2,0,0,0,3,3
"6390",33323,"widow",0.001107320927783,0,8470,30.6552050625,45.58367347,"(13) Eastern Queen Charlotte Sound",9,5,0,4,0,7,3
"6391",33332,"widow",0.00203204168972964,0.0015,8473,17.3333333333333,28,"(11) Mainland Fjords",3,3,0,0,0,7,9
"6392",33335,"widow",5.26872048908943e-05,0,8473,17,29,"(11) Mainland Fjords",3,3,0,0,0,2,3
"6393",33537,"widow",7.01292134980457e-05,0,8628,29,34,"(13) Eastern Queen Charlotte Sound",2,2,0,0,0,4,3
"6394",33540,"widow",0.000452133035685644,3e-04,8629,10,10,"(11) Mainland Fjords",1,1,0,0,0,6,9
"6395",33541,"widow",8.49098387587333e-05,0,8629,23.5,30,"(11) Mainland Fjords",2,2,0,0,0,5,3
"6396",33553,"widow",0.00832042293241439,0.0088,8632,15,25,"(11) Mainland Fjords",3,3,0,0,0,9,9
"6397",33562,"widow",0.485907748298229,0.3045,8634,17.6666666666667,30,"(11) Mainland Fjords",3,3,0,0,0,10,10
"6398",33752,"widow",7.4934726021026e-05,0,8628,22,27,"(13) Eastern Queen Charlotte Sound",2,2,0,0,0,4,3
"6399",33758,"widow",7.29216431414004e-05,0,8629,14,23,"(11) Mainland Fjords",3,3,0,0,0,4,3
"6400",33760,"widow",0.00109383598125078,0,8630,93.7896418775,115.9285714,"(11) Mainland Fjords",4,0,0,1,0,7,3
"6401",33767,"widow",6.04445285445361e-05,0,8632,25,32,"(11) Mainland Fjords",2,2,0,0,0,3,3
"6402",33991,"widow",0.0172205013219171,0.01,8634,18,31,"(11) Mainland Fjords",3,3,0,0,0,10,10
"6403",33994,"widow",4.63877719681363e-05,0,8643,17.6666666666667,28,"(11) Mainland Fjords",3,3,0,0,0,1,3
"6404",34169,"widow",0.000173504319494627,0,8625,123.9268094,130.4032787,"(13) Eastern Queen Charlotte Sound",2,0,0,2,0,6,3
"6405",34181,"widow",0.00345036817298597,0,8628,53.8183226733333,59.22,"(13) Eastern Queen Charlotte Sound",3,0,0,3,0,8,3
"6406",34187,"widow",5.76948706482755e-05,0,8629,18,30,"(11) Mainland Fjords",3,3,0,0,0,3,3
"6407",34382,"widow",0.000227934795605644,0,8783,117.8802841,119.7484663,"(13) Eastern Queen Charlotte Sound",2,0,0,2,0,6,3
"6408",34401,"widow",6.70058232951666e-05,0,8787,26.5,33,"(11) Mainland Fjords",2,2,0,0,0,4,3
"6409",34404,"widow",5.4860916620245e-05,0,8788,17.6666666666667,30,"(11) Mainland Fjords",3,3,0,0,0,2,4
"6410",34411,"widow",4.7457633137931e-05,0,8790,16.6666666666667,28,"(11) Mainland Fjords",3,3,0,0,0,2,4
"6411",34614,"widow",0.0488068379022794,0.0408,8786,23,29,"(13) Eastern Queen Charlotte Sound",2,2,0,0,0,10,10
"6412",34620,"widow",5.95516440370657e-05,0,8787,17.3333333333333,30,"(11) Mainland Fjords",3,3,0,0,0,3,4
"6413",34640,"widow",0.0475513675885286,0.0302,8792,18,31,"(11) Mainland Fjords",3,3,0,0,0,10,10
"6414",34843,"widow",0.00552607560046031,0.0045,8788,16.6666666666667,27,"(11) Mainland Fjords",3,3,0,0,0,9,9
"6415",34856,"widow",8.2305117800935e-05,0,8792,25.5,33,"(11) Mainland Fjords",2,2,0,0,0,5,4
"6416",35042,"widow",5.11875992597404e-05,0,8783,24.5,30,"(13) Eastern Queen Charlotte Sound",4,4,0,0,0,2,4
"6417",35260,"widow",4.16239920311801e-05,0,8941,17.6666666666667,29,"(13) Eastern Queen Charlotte Sound",3,3,2,0,0,1,4
"6418",35293,"widow",5.83752424763577e-05,0,8950,27,33,"(11) Mainland Fjords",2,2,0,0,0,3,4
"6419",35477,"widow",8.55026538303974e-05,0,8941,21.5,26,"(13) Eastern Queen Charlotte Sound",2,2,0,0,0,5,4
"6420",35508,"widow",0.0082380651709832,0.0079,8950,15.3333333333333,25,"(11) Mainland Fjords",3,3,0,0,0,9,9
"6421",35692,"widow",4.74163932149879e-05,0,8940,16.3333333333333,25,"(13) Eastern Queen Charlotte Sound",3,3,0,0,0,2,4
"6422",35706,"widow",7.86576867598881e-05,0,8944,24,30,"(13) Eastern Queen Charlotte Sound",2,2,0,0,0,5,4
"6423",35724,"widow",0.0127142216438951,0.01665,8950,23.5,32,"(11) Mainland Fjords",2,2,0,0,0,9,10
"6424",35922,"widow",0.00298199686732942,0,8944,46.06700357,62.65454545,"(13) Eastern Queen Charlotte Sound",6,0,0,6,0,8,4
"6425",35923,"widow",7.37790858620983e-05,0,8944,16.3333333333333,27,"(13) Eastern Queen Charlotte Sound",3,3,0,0,0,4,4
"6426",35935,"widow",8.90840051769547e-05,0,8948,10.5,15,"(11) Mainland Fjords",2,2,0,0,0,5,4
"6427",35943,"widow",0.0145582031808851,0.0072,8950,17.3333333333333,31,"(11) Mainland Fjords",3,3,0,0,0,10,9
"6428",36129,"widow",4.99037467992721e-05,0,9099,17,24,"(13) Eastern Queen Charlotte Sound",3,3,0,0,0,2,4
"6429",36143,"widow",8.03015411906203e-05,0,9102,25,30,"(13) Eastern Queen Charlotte Sound",2,2,0,0,0,5,4
"6430",36162,"widow",0.0726259228130732,0.034,9109,18.6666666666667,33,"(11) Mainland Fjords",3,3,0,0,0,10,10
"6431",36345,"widow",4.93889257412767e-05,0,9098,18,20,"(13) Eastern Queen Charlotte Sound",3,3,0,0,0,2,4
"6432",36360,"widow",0.00240957769533762,0,9102,48.4074204685714,78.14791667,"(13) Eastern Queen Charlotte Sound",7,0,0,6,0,8,4
"6433",36361,"widow",2.10094988784339e-05,0,9102,26.3333333333333,33,"(13) Eastern Queen Charlotte Sound",6,6,0,0,0,1,4
"6434",36381,"widow",0.000268747846960756,0.00015,9109,21,25,"(11) Mainland Fjords",2,2,0,0,0,6,9
"6435",36562,"widow",7.28937804739302e-05,0,9097,24,30,"(13) Eastern Queen Charlotte Sound",2,2,0,0,0,4,4
"6436",36563,"widow",7.92839669147341e-05,0,9098,22.5,27,"(13) Eastern Queen Charlotte Sound",2,2,0,0,0,5,4
"6437",36579,"widow",0.00935700067047384,0,9102,23.11784314,26.49803922,"(13) Eastern Queen Charlotte Sound",2,0,0,2,0,9,4
"6438",36599,"widow",6.07466248581754e-05,0,9108,28.5,33,"(11) Mainland Fjords",2,2,0,0,0,3,4
"6439",36600,"widow",4.56357277463375e-05,0,9108,16,24,"(11) Mainland Fjords",3,3,0,0,0,1,4
"6440",36601,"widow",0.00382164005894032,0,9108,19.73468286,26,"(11) Mainland Fjords",4,3,1,1,0,8,4
"6441",36794,"widow",7.37976497268526e-05,0,9099,19.5,23,"(13) Eastern Queen Charlotte Sound",2,2,0,0,0,4,4
"6442",36804,"widow",8.24728804106891e-05,0,9102,26.5,33,"(13) Eastern Queen Charlotte Sound",2,2,0,0,0,5,4
"6443",36829,"widow",0.0142859349759972,0.009,9109,14.6666666666667,25,"(11) Mainland Fjords",3,3,0,0,0,9,10
"6444",36834,"widow",0.000354655829190001,2e-04,9110,17.6666666666667,29,"(11) Mainland Fjords",3,3,0,0,0,6,9
"6445",37031,"widow",0.000110655387744177,0,9257,12.5,20,"(13) Eastern Queen Charlotte Sound",2,2,0,0,0,6,4
"6446",37039,"widow",3.32376577769271e-05,0,9259,24.75,30,"(13) Eastern Queen Charlotte Sound",4,4,0,0,0,1,4
"6447",37069,"widow",0.0153569461665778,0.0153,9267,18,29,"(11) Mainland Fjords",3,3,0,0,0,10,10
"6448",37075,"widow",6.73635157278625e-05,0,9269,21.5,27,"(11) Mainland Fjords",2,2,0,0,0,4,4
"6449",37285,"widow",8.22131231569649e-05,0,9259,25.5,30,"(13) Eastern Queen Charlotte Sound",2,2,0,0,0,5,4
"6450",37287,"widow",5.28549373439251e-05,0,9260,17.3333333333333,29,"(13) Eastern Queen Charlotte Sound",3,3,0,0,0,2,4
"6451",37288,"widow",2.61727525892886e-05,0,9260,18.8,29,"(13) Eastern Queen Charlotte Sound",5,5,0,0,0,1,4
"6452",37289,"widow",7.29070424529251e-05,0,9260,27.5,33,"(13) Eastern Queen Charlotte Sound",2,2,0,0,0,4,4
"6453",37313,"widow",5.60124731540209e-05,0,9269,16.3333333333333,26,"(11) Mainland Fjords",3,3,0,0,0,2,4
"6454",37519,"widow",0.0145535301399236,0.012,9257,25.5,33,"(13) Eastern Queen Charlotte Sound",2,2,0,0,0,9,10
"6455",37546,"widow",6.65498540966854e-05,0,9268,16.6666666666667,28,"(11) Mainland Fjords",3,3,0,0,0,3,4
"6456",37550,"widow",6.94137498196269e-05,0,9269,18.6666666666667,32,"(11) Mainland Fjords",3,3,0,0,0,4,4
"6457",37763,"widow",7.08109059649908e-05,0,9260,16,28,"(13) Eastern Queen Charlotte Sound",3,3,0,0,0,4,4
"6458",37772,"widow",0.00322955270701227,0,9266,28.15,34.08,"(11) Mainland Fjords",4,2,0,2,0,8,4
"6459",37773,"widow",0.00040908579332374,0,9266,42.2776416766667,162.9,"(11) Mainland Fjords",14,6,3,7,0,6,4
"6460",37777,"widow",0.00172837422338574,0.0013,9269,17,27,"(11) Mainland Fjords",3,3,0,0,0,7,9
"6461",38217,"widow",6.25255179714925e-05,0,9418,16.6666666666667,30,"(13) Eastern Queen Charlotte Sound",3,3,0,0,0,3,4
"6462",38218,"widow",0.0248767160454243,0.024,9418,24,30,"(13) Eastern Queen Charlotte Sound",2,2,0,0,0,10,10
"6463",38434,"widow",5.8092341577407e-05,0,9415,16.3333333333333,29,"(13) Eastern Queen Charlotte Sound",3,3,0,0,0,3,4
"6464",38443,"widow",8.51701535754817e-05,0,9418,21.5,28,"(13) Eastern Queen Charlotte Sound",2,2,0,0,0,5,4
"6465",38457,"widow",5.00443194368844e-05,0,9428,16.6666666666667,28,"(11) Mainland Fjords",3,3,0,0,0,2,4
"6466",38676,"widow",6.85770836155236e-05,0,9419,24,30,"(11) Mainland Fjords",2,2,0,0,0,4,4
"6467",38689,"widow",6.2216203903236e-05,0,9445,21.5,28,"(11) Mainland Fjords",2,2,0,0,0,3,4
"6468",38897,"widow",8.3303899823729e-05,0,9575,20.5,24,"(13) Eastern Queen Charlotte Sound",2,2,0,0,0,5,4
"6469",38917,"widow",0.00234293351078365,0,9586,58.2111772466667,88.4,"(11) Mainland Fjords",6,0,0,5,0,8,4
"6470",39125,"widow",2.73800220497069e-05,0,9574,15.6666666666667,25,"(13) Eastern Queen Charlotte Sound",6,6,0,0,0,1,4
"6471",39131,"widow",6.89874646111595e-05,0,9575,17,28,"(13) Eastern Queen Charlotte Sound",3,3,0,0,0,4,4
"6472",39150,"widow",0.0020171560520694,8e-04,9586,17.3333333333333,31,"(11) Mainland Fjords",3,3,0,0,0,7,9
"6473",39389,"widow",4.70468151900642e-05,0,9586,15,25,"(11) Mainland Fjords",3,3,0,0,0,1,4
"6474",39604,"widow",3.81476352758315e-05,0,9573,21.25,30,"(13) Eastern Queen Charlotte Sound",4,4,0,0,0,1,4
"6475",39609,"widow",0.01083326403693,0,9575,28.13222222,28.13222222,"(13) Eastern Queen Charlotte Sound",1,0,5,1,0,9,4
"6476",39611,"widow",0.00880297103377013,0.0075,9575,21.5,27,"(13) Eastern Queen Charlotte Sound",2,2,0,0,0,9,9
"6477",39843,"widow",8.17447878571272e-05,0,9730,21.5,25,"(13) Eastern Queen Charlotte Sound",2,2,0,0,0,5,4
"6478",39845,"widow",8.01401409341959e-05,0,9731,22.5,28,"(13) Eastern Queen Charlotte Sound",2,2,0,0,0,5,5
"6479",39850,"widow",6.37097526456122e-05,0,9732,17.3333333333333,28,"(13) Eastern Queen Charlotte Sound",3,3,0,0,0,3,5
"6480",39878,"widow",0.00143941446875795,0,9741,38.4867893225,85.2,"(11) Mainland Fjords",8,2,0,4,0,7,5
"6481",40105,"widow",2.73403315212584e-05,0,9733,26,30,"(13) Eastern Queen Charlotte Sound",4,4,0,0,0,1,5
"6482",40106,"widow",0.000340744720238265,0,9733,113.24722225,116.8555556,"(13) Eastern Queen Charlotte Sound",4,0,0,4,0,6,5
"6483",40108,"widow",0.0022627825464,0,9734,65.2196428575,70.4,"(13) Eastern Queen Charlotte Sound",4,0,0,4,0,8,5
"6484",40117,"widow",0.0114817902071034,0,9736,31,31,"(11) Mainland Fjords",1,0,0,1,0,9,5
"6485",40129,"widow",5.26031583531355e-05,0,9740,19,27,"(11) Mainland Fjords",3,3,0,0,0,2,5
"6486",40134,"widow",0.00387998357349036,0,9741,48.7,58.2,"(11) Mainland Fjords",3,0,0,3,0,8,5
"6487",40135,"widow",0.00406491097435684,0,9741,56.1,56.1,"(11) Mainland Fjords",1,0,0,1,0,8,5
"6488",40140,"widow",4.68241044853419e-05,0,9745,18,28,"(11) Mainland Fjords",3,3,0,0,0,1,5
"6489",40352,"widow",9.31525445682462e-05,0,9730,23,28,"(13) Eastern Queen Charlotte Sound",2,2,0,0,0,5,5
"6490",40364,"widow",0.00105815069100898,0,9733,107.948941176,138.4,"(13) Eastern Queen Charlotte Sound",10,0,0,2,0,7,5
"6491",40365,"widow",0.00298325327110755,0,9734,69.281410255,102.3,"(13) Eastern Queen Charlotte Sound",4,0,0,2,0,8,5
