Descriptive.ID,Date,Transect.Transect.Number,Depth,GlassSponge1,GlassSponge2,GlassSponge3,Species,TL,Multiplier,PU_1Km_ID,PU_4Km_ID
kd-28-3-16_2,28-Mar-16,2,16,0,NA,NA,china,32,1,442,10680
kd-28-3-16_2,28-Mar-16,2,16,0,NA,NA,china,35,1,442,10680
kd-28-3-16_2,28-Mar-16,2,16,0,NA,NA,copper,6,1,442,10680
kd-28-3-16_2,28-Mar-16,1,20,0,NA,NA,quillback,27,1,442,10680
kd-28-3-16_1,28-Mar-16,2,17,0,NA,NA,china,42,1,478,10994
kd-28-3-16_2,28-Mar-16,2,16,0,NA,NA,china,29,1,442,10680
kd-28-3-16_2,28-Mar-16,2,16,0,NA,NA,canary,12,1,442,10680
kd-28-3-16_2,28-Mar-16,2,16,0,NA,NA,china,24,1,442,10680
kd-28-3-16_2,28-Mar-16,1,20,0,NA,NA,china,21,1,442,10680
kd-28-3-16_2,28-Mar-16,1,20,0,NA,NA,china,27,1,442,10680
kd-28-3-16_2,28-Mar-16,1,20,0,NA,NA,china,31,1,442,10680
kd-28-3-16_2,28-Mar-16,1,20,0,NA,NA,quillback,33,1,442,10680
kd-28-3-16_2,28-Mar-16,1,20,0,NA,NA,quillback,6,1,442,10680
kd-28-3-16_2,28-Mar-16,2,16,0,NA,NA,canary,9,1,442,10680
kd-28-3-16_2,28-Mar-16,2,16,0,NA,NA,copper,6,1,442,10680
kd-28-3-16_2,28-Mar-16,2,16,0,NA,NA,yellowtail,18,1,442,10680
kd-28-3-16_2,28-Mar-16,2,16,0,NA,NA,quillback,32,1,442,10680
kd-28-3-16_2,28-Mar-16,2,16,0,NA,NA,quillback,18,1,442,10680
kd-28-3-16_2,28-Mar-16,2,16,0,NA,NA,copper,23,1,442,10680
kd-28-3-16_2,28-Mar-16,2,16,0,NA,NA,copper,42,1,442,10680
kd-28-3-16_2,28-Mar-16,2,16,0,NA,NA,copper,29,1,442,10680
kd-28-3-16_2,28-Mar-16,2,16,0,NA,NA,copper,7,1,442,10680
kd-28-3-16_2,28-Mar-16,1,20,0,NA,NA,quillback,22,1,442,10680
kd-28-3-16_1,28-Mar-16,2,17,0,NA,NA,quillback,31,1,478,10994
kd-28-3-16_2,28-Mar-16,2,16,0,NA,NA,china,16,1,442,10680
kd-28-3-16_1,28-Mar-16,1,28,0,NA,NA,quillback,43,1,478,10994
kd-28-3-16_1,28-Mar-16,1,28,0,NA,NA,quillback,35,1,478,10994
kd-28-3-16_1,28-Mar-16,2,17,0,NA,NA,quillback,45,1,478,10994
kd-28-3-16_1,28-Mar-16,2,17,0,NA,NA,quillback,45,1,478,10994
kd-28-3-16_1,28-Mar-16,2,17,0,NA,NA,quillback,45,1,478,10994
kd-28-3-16_1,28-Mar-16,2,17,0,NA,NA,quillback,43,1,478,10994
kd-28-3-16_1,28-Mar-16,2,17,0,NA,NA,quillback,37,1,478,10994
kd-28-3-16_1,28-Mar-16,2,17,0,NA,NA,quillback,35,1,478,10994
kd-28-3-16_1,28-Mar-16,2,17,0,NA,NA,quillback,26,1,478,10994
kd-28-3-16_1,28-Mar-16,1,28,0,NA,NA,quillback,35,1,478,10994
kd-25-3-16_1,25-Mar-16,2,19,0,NA,NA,dusky,20,1,500,11310
kd-25-3-16_1,25-Mar-16,2,19,0,NA,NA,dusky,20,1,500,11310
kd-25-3-16_1,25-Mar-16,2,19,0,NA,NA,dusky,20,1,500,11310
kd-25-3-16_1,25-Mar-16,2,19,0,NA,NA,dusky,20,1,500,11310
kd-25-3-16_1,25-Mar-16,2,19,0,NA,NA,dusky,20,1,500,11310
kd-25-3-16_1,25-Mar-16,2,19,0,NA,NA,dusky,20,1,500,11310
kd-25-3-16_1,25-Mar-16,2,19,0,NA,NA,dusky,20,1,500,11310
kd-25-3-16_1,25-Mar-16,2,19,0,NA,NA,dusky,20,1,500,11310
kd-25-3-16_1,25-Mar-16,2,19,0,NA,NA,dusky,20,1,500,11310
kd-25-3-16_1,25-Mar-16,2,19,0,NA,NA,dusky,20,1,500,11310
kd-25-3-16_1,25-Mar-16,2,19,0,NA,NA,dusky,20,1,500,11310
kd-25-3-16_1,25-Mar-16,2,19,0,NA,NA,dusky,20,1,500,11310
kd-25-3-16_1,25-Mar-16,2,19,0,NA,NA,dusky,20,1,500,11310
kd-25-3-16_1,25-Mar-16,2,19,0,NA,NA,dusky,20,1,500,11310
kd-25-3-16_1,25-Mar-16,2,19,0,NA,NA,dusky,20,1,500,11310
kd-25-3-16_1,25-Mar-16,2,19,0,NA,NA,copper,32,1,500,11310
kd-25-3-16_1,25-Mar-16,2,19,0,NA,NA,dusky,20,1,500,11310
kd-25-3-16_1,25-Mar-16,2,19,0,NA,NA,dusky,20,1,500,11310
kd-25-3-16_1,25-Mar-16,2,19,0,NA,NA,yellowtail,20,1,500,11310
kd-25-3-16_1,25-Mar-16,2,19,0,NA,NA,yellowtail,20,1,500,11310
kd-25-3-16_1,25-Mar-16,2,19,0,NA,NA,yellowtail,20,1,500,11310
kd-25-3-16_1,25-Mar-16,2,19,0,NA,NA,yellowtail,20,1,500,11310
kd-25-3-16_1,25-Mar-16,2,19,0,NA,NA,yellowtail,20,1,500,11310
kd-25-3-16_1,25-Mar-16,2,19,0,NA,NA,yellowtail,20,1,500,11310
kd-25-3-16_1,25-Mar-16,2,19,0,NA,NA,dusky,20,1,500,11310
kd-25-3-16_1,25-Mar-16,2,19,0,NA,NA,yellowtail,20,1,500,11310
kd-25-3-16_1,25-Mar-16,2,19,0,NA,NA,dusky,20,1,500,11310
kd-25-3-16_1,25-Mar-16,2,19,0,NA,NA,dusky,20,1,500,11310
kd-25-3-16_1,25-Mar-16,2,19,0,NA,NA,dusky,20,1,500,11310
kd-25-3-16_1,25-Mar-16,2,19,0,NA,NA,yellowtail,20,1,500,11310
kd-25-3-16_1,25-Mar-16,2,19,0,NA,NA,dusky,20,1,500,11310
kd-25-3-16_1,25-Mar-16,2,19,0,NA,NA,dusky,20,1,500,11310
kd-25-3-16_1,25-Mar-16,2,19,0,NA,NA,dusky,20,1,500,11310
kd-25-3-16_1,25-Mar-16,2,19,0,NA,NA,dusky,20,1,500,11310
kd-25-3-16_1,25-Mar-16,2,19,0,NA,NA,yellowtail,20,1,500,11310
kd-25-3-16_1,25-Mar-16,1,28,0,NA,NA,china,27,1,500,11310
kd-25-3-16_1,25-Mar-16,2,19,0,NA,NA,black,20,1,500,11310
kd-25-3-16_1,25-Mar-16,2,19,0,NA,NA,china,37,1,500,11310
kd-25-3-16_1,25-Mar-16,1,28,0,NA,NA,puget sound,15,1,500,11310
kd-25-3-16_1,25-Mar-16,2,19,0,NA,NA,yellowtail,20,1,500,11310
kd-25-3-16_1,25-Mar-16,1,28,0,NA,NA,yellowtail,12,1,500,11310
kd-25-3-16_1,25-Mar-16,2,19,0,NA,NA,black,20,1,500,11310
kd-25-3-16_1,25-Mar-16,1,28,0,NA,NA,quillback,45,1,500,11310
kd-25-3-16_1,25-Mar-16,1,28,0,NA,NA,puget sound,15,1,500,11310
kd-25-3-16_1,25-Mar-16,1,28,0,NA,NA,china,25,1,500,11310
kd-25-3-16_1,25-Mar-16,1,28,0,NA,NA,china,18,1,500,11310
kd-25-3-16_2,25-Mar-16,1,17,0,NA,NA,quillback,27,1,574,12096
kd-25-3-16_2,25-Mar-16,1,17,0,NA,NA,quillback,16,1,574,12096
kd-25-3-16_2,25-Mar-16,1,17,0,NA,NA,copper,27,1,574,12096
kd-25-3-16_1,25-Mar-16,2,19,0,NA,NA,yellowtail,20,1,500,11310
kd-25-3-16_1,25-Mar-16,2,19,0,NA,NA,dusky,20,1,500,11310
kd-25-3-16_1,25-Mar-16,2,19,0,NA,NA,yellowtail,20,1,500,11310
kd-25-3-16_1,25-Mar-16,1,28,0,NA,NA,quillback,27,1,500,11310
kd-25-3-16_1,25-Mar-16,2,19,0,NA,NA,yellowtail,20,1,500,11310
kd-25-3-16_1,25-Mar-16,2,19,0,NA,NA,black,20,1,500,11310
kd-25-3-16_1,25-Mar-16,2,19,0,NA,NA,yellowtail,20,1,500,11310
kd-25-3-16_1,25-Mar-16,2,19,0,NA,NA,yellowtail,20,1,500,11310
kd-25-3-16_1,25-Mar-16,2,19,0,NA,NA,yellowtail,20,1,500,11310
kd-25-3-16_1,25-Mar-16,2,19,0,NA,NA,yellowtail,20,1,500,11310
kd-25-3-16_1,25-Mar-16,2,19,0,NA,NA,yellowtail,20,1,500,11310
kd-25-3-16_1,25-Mar-16,2,19,0,NA,NA,black,20,1,500,11310
kd-25-3-16_1,25-Mar-16,2,19,0,NA,NA,yellowtail,20,1,500,11310
kd-25-3-16_1,25-Mar-16,2,19,0,NA,NA,yellowtail,20,1,500,11310
kd-25-3-16_1,25-Mar-16,2,19,0,NA,NA,black,20,1,500,11310
kd-25-3-16_1,25-Mar-16,2,19,0,NA,NA,black,20,1,500,11310
kd-25-3-16_1,25-Mar-16,2,19,0,NA,NA,black,20,1,500,11310
kd-25-3-16_1,25-Mar-16,2,19,0,NA,NA,black,20,1,500,11310
kd-25-3-16_1,25-Mar-16,2,19,0,NA,NA,black,20,1,500,11310
kd-25-3-16_1,25-Mar-16,2,19,0,NA,NA,black,20,1,500,11310
kd-25-3-16_1,25-Mar-16,2,19,0,NA,NA,black,20,1,500,11310
kd-24-3-16_1,24-Mar-16,1,22,0,NA,NA,black,30,1,573,12096
kd-24-3-16_1,24-Mar-16,1,22,0,NA,NA,quillback,34,1,573,12096
kd-24-3-16_1,24-Mar-16,1,22,0,NA,NA,quillback,38,1,573,12096
kd-24-3-16_1,24-Mar-16,1,22,0,NA,NA,quillback,30,1,573,12096
kd-24-3-16_1,24-Mar-16,1,22,0,NA,NA,quillback,32,1,573,12096
kd-24-3-16_1,24-Mar-16,1,22,0,NA,NA,quillback,39,1,573,12096
kd-24-3-16_1,24-Mar-16,1,22,0,NA,NA,quillback,32,1,573,12096
kd-24-3-16_1,24-Mar-16,1,22,0,NA,NA,quillback,30,1,573,12096
kd-24-3-16_1,24-Mar-16,1,22,0,NA,NA,black,30,1,573,12096
kd-24-3-16_1,24-Mar-16,1,22,0,NA,NA,china,28,1,573,12096
kd-24-3-16_1,24-Mar-16,2,17,0,NA,NA,black,15,1,573,12096
kd-24-3-16_1,24-Mar-16,2,17,0,NA,NA,yellowtail,30,1,573,12096
kd-24-3-16_1,24-Mar-16,2,17,0,NA,NA,quillback,25,1,573,12096
kd-24-3-16_1,24-Mar-16,2,17,0,NA,NA,black,15,1,573,12096
kd-24-3-16_1,24-Mar-16,2,17,0,NA,NA,quillback,27,1,573,12096
kd-24-3-16_1,24-Mar-16,2,17,0,NA,NA,quillback,30,1,573,12096
kd-24-3-16_1,24-Mar-16,2,17,0,NA,NA,quillback,25,1,573,12096
kd-24-3-16_1,24-Mar-16,2,17,0,NA,NA,quillback,25,1,573,12096
kd-24-3-16_1,24-Mar-16,2,17,0,NA,NA,quillback,25,1,573,12096
kd-24-3-16_1,24-Mar-16,2,17,0,NA,NA,quillback,25,1,573,12096
kd-24-3-16_1,24-Mar-16,2,17,0,NA,NA,quillback,32,1,573,12096
kd-24-3-16_1,24-Mar-16,2,17,0,NA,NA,china,25,1,573,12096
kd-24-3-16_1,24-Mar-16,2,17,0,NA,NA,china,30,1,573,12096
kd-24-3-16_1,24-Mar-16,2,17,0,NA,NA,yellowtail,30,1,573,12096
kd-24-3-16_1,24-Mar-16,2,17,0,NA,NA,yellowtail,30,1,573,12096
kd-24-3-16_1,24-Mar-16,2,17,0,NA,NA,yellowtail,30,1,573,12096
kd-24-3-16_1,24-Mar-16,2,17,0,NA,NA,yellowtail,30,1,573,12096
kd15-12,22-Aug-15,2,13,0,NA,NA,quillback,10,1,625,12419
kd15-12,22-Aug-15,2,13,0,NA,NA,quillback,10,1,625,12419
kd15-12,22-Aug-15,2,13,0,NA,NA,quillback,10,1,625,12419
kd15-12,22-Aug-15,2,13,0,NA,NA,quillback,10,1,625,12419
kd15-12,22-Aug-15,2,13,0,NA,NA,quillback,10,1,625,12419
kd15-12,22-Aug-15,2,13,0,NA,NA,quillback,10,1,625,12419
kd15-12,22-Aug-15,2,13,0,NA,NA,quillback,10,1,625,12419
kd15-12,22-Aug-15,2,13,0,NA,NA,quillback,13,1,625,12419
kd15-12,22-Aug-15,2,13,0,NA,NA,quillback,12,1,625,12419
kd15-12,22-Aug-15,2,13,0,NA,NA,quillback,12,1,625,12419
kd15-12,22-Aug-15,2,13,0,NA,NA,quillback,12,1,625,12419
kd15-12,22-Aug-15,2,13,0,NA,NA,quillback,12,1,625,12419
kd15-12,22-Aug-15,1,18,0,NA,NA,quillback,10,1,625,12419
kd15-12,22-Aug-15,2,13,0,NA,NA,quillback,10,1,625,12419
kd15-12,22-Aug-15,2,13,0,NA,NA,quillback,12,1,625,12419
kd15-12,22-Aug-15,1,18,0,NA,NA,china,12,1,625,12419
kd15-12,22-Aug-15,1,18,0,NA,NA,quillback,25,1,625,12419
kd15-12,22-Aug-15,2,13,0,NA,NA,quillback,12,1,625,12419
kd15-12,22-Aug-15,2,13,0,NA,NA,quillback,12,1,625,12419
kd15-12,22-Aug-15,2,13,0,NA,NA,quillback,12,1,625,12419
kd15-12,22-Aug-15,2,13,0,NA,NA,quillback,12,1,625,12419
kd15-10,21-Aug-15,1,29,0,NA,NA,black,20,1,441,10675
kd15-10,21-Aug-15,1,29,0,NA,NA,black,20,1,441,10675
kd15-10,21-Aug-15,1,29,0,NA,NA,black,20,1,441,10675
kd15-10,21-Aug-15,1,29,0,NA,NA,black,20,1,441,10675
kd15-10,21-Aug-15,1,29,0,NA,NA,black,20,1,441,10675
kd15-10,21-Aug-15,1,29,0,NA,NA,black,20,1,441,10675
kd15-10,21-Aug-15,1,29,0,NA,NA,black,20,1,441,10675
kd15-10,21-Aug-15,1,29,0,NA,NA,black,20,1,441,10675
kd15-10,21-Aug-15,1,29,0,NA,NA,black,20,1,441,10675
kd15-10,21-Aug-15,1,29,0,NA,NA,black,20,1,441,10675
kd15-10,21-Aug-15,1,29,0,NA,NA,black,20,1,441,10675
kd15-10,21-Aug-15,1,29,0,NA,NA,black,20,1,441,10675
kd15-10,21-Aug-15,1,29,0,NA,NA,black,20,1,441,10675
kd15-10,21-Aug-15,1,29,0,NA,NA,black,20,1,441,10675
kd15-10,21-Aug-15,1,29,0,NA,NA,black,20,1,441,10675
kd15-10,21-Aug-15,1,29,0,NA,NA,black,20,1,441,10675
kd15-10,21-Aug-15,1,29,0,NA,NA,black,20,1,441,10675
kd15-10,21-Aug-15,2,17,0,NA,NA,yellowtail,10,1,441,10675
kd15-10,21-Aug-15,1,29,0,NA,NA,black,20,1,441,10675
kd15-10,21-Aug-15,1,29,0,NA,NA,black,20,1,441,10675
kd15-10,21-Aug-15,1,29,0,NA,NA,black,20,1,441,10675
kd15-10,21-Aug-15,1,29,0,NA,NA,black,20,1,441,10675
kd15-10,21-Aug-15,1,29,0,NA,NA,black,20,1,441,10675
kd15-10,21-Aug-15,1,29,0,NA,NA,black,20,1,441,10675
kd15-10,21-Aug-15,1,29,0,NA,NA,black,20,1,441,10675
kd15-10,21-Aug-15,1,29,0,NA,NA,black,20,1,441,10675
kd15-10,21-Aug-15,1,29,0,NA,NA,black,20,1,441,10675
kd15-10,21-Aug-15,1,29,0,NA,NA,black,20,1,441,10675
kd15-10,21-Aug-15,1,29,0,NA,NA,black,20,1,441,10675
kd15-10,21-Aug-15,1,29,0,NA,NA,black,20,1,441,10675
kd15-10,21-Aug-15,1,29,0,NA,NA,black,20,1,441,10675
kd15-10,21-Aug-15,2,17,0,NA,NA,black,30,1,441,10675
kd15-10,21-Aug-15,2,17,0,NA,NA,black,30,1,441,10675
kd15-10,21-Aug-15,2,17,0,NA,NA,black,30,1,441,10675
kd15-10,21-Aug-15,2,17,0,NA,NA,black,30,1,441,10675
kd15-10,21-Aug-15,2,17,0,NA,NA,black,30,1,441,10675
kd15-10,21-Aug-15,2,17,0,NA,NA,black,30,1,441,10675
kd15-10,21-Aug-15,2,17,0,NA,NA,black,30,1,441,10675
kd15-10,21-Aug-15,2,17,0,NA,NA,black,30,1,441,10675
kd15-10,21-Aug-15,2,17,0,NA,NA,black,30,1,441,10675
kd15-10,21-Aug-15,2,17,0,NA,NA,black,30,1,441,10675
kd15-10,21-Aug-15,2,17,0,NA,NA,black,30,1,441,10675
kd15-10,21-Aug-15,2,17,0,NA,NA,black,30,1,441,10675
kd15-10,21-Aug-15,2,17,0,NA,NA,black,30,1,441,10675
kd15-10,21-Aug-15,2,17,0,NA,NA,black,30,1,441,10675
kd15-10,21-Aug-15,1,29,0,NA,NA,black,20,1,441,10675
kd15-10,21-Aug-15,1,29,0,NA,NA,black,20,1,441,10675
kd15-10,21-Aug-15,1,29,0,NA,NA,black,20,1,441,10675
kd15-10,21-Aug-15,1,29,0,NA,NA,black,20,1,441,10675
kd15-10,21-Aug-15,1,29,0,NA,NA,black,20,1,441,10675
kd15-10,21-Aug-15,2,17,0,NA,NA,black,30,1,441,10675
kd15-10,21-Aug-15,1,29,0,NA,NA,vermillion,50,1,441,10675
kd15-10,21-Aug-15,2,17,0,NA,NA,black,30,1,441,10675
kd15-10,21-Aug-15,1,29,0,NA,NA,tiger,20,1,441,10675
kd15-10,21-Aug-15,1,29,0,NA,NA,black,20,1,441,10675
kd15-10,21-Aug-15,1,29,0,NA,NA,black,20,1,441,10675
kd15-10,21-Aug-15,2,17,0,NA,NA,yellowtail,5,1,441,10675
kd15-10,21-Aug-15,1,29,0,NA,NA,black,20,1,441,10675
kd15-10,21-Aug-15,1,29,0,NA,NA,vermillion,30,1,441,10675
kd15-10,21-Aug-15,1,29,0,NA,NA,yellowtail,20,1,441,10675
kd15-10,21-Aug-15,1,29,0,NA,NA,black,20,1,441,10675
kd15-10,21-Aug-15,1,29,0,NA,NA,yellowtail,20,1,441,10675
kd15-10,21-Aug-15,1,29,0,NA,NA,yellowtail,20,1,441,10675
kd15-10,21-Aug-15,1,29,0,NA,NA,yellowtail,20,1,441,10675
kd15-10,21-Aug-15,1,29,0,NA,NA,yellowtail,20,1,441,10675
kd15-10,21-Aug-15,1,29,0,NA,NA,yellowtail,20,1,441,10675
kd15-10,21-Aug-15,1,29,0,NA,NA,yellowtail,20,1,441,10675
kd15-10,21-Aug-15,1,29,0,NA,NA,yellowtail,20,1,441,10675
kd15-10,21-Aug-15,1,29,0,NA,NA,yellowtail,20,1,441,10675
kd15-10,21-Aug-15,1,29,0,NA,NA,yellowtail,20,1,441,10675
kd15-10,21-Aug-15,1,29,0,NA,NA,yellowtail,20,1,441,10675
kd15-10,21-Aug-15,1,29,0,NA,NA,yellowtail,20,1,441,10675
kd15-10,21-Aug-15,1,29,0,NA,NA,yellowtail,20,1,441,10675
kd15-10,21-Aug-15,1,29,0,NA,NA,yellowtail,20,1,441,10675
kd15-10,21-Aug-15,1,29,0,NA,NA,yellowtail,20,1,441,10675
kd15-10,21-Aug-15,1,29,0,NA,NA,yellowtail,20,1,441,10675
kd15-10,21-Aug-15,1,29,0,NA,NA,yellowtail,20,1,441,10675
kd15-10,21-Aug-15,1,29,0,NA,NA,yellowtail,20,1,441,10675
kd15-10,21-Aug-15,1,29,0,NA,NA,yellowtail,20,1,441,10675
kd15-10,21-Aug-15,1,29,0,NA,NA,yellowtail,20,1,441,10675
kd15-10,21-Aug-15,1,29,0,NA,NA,yellowtail,20,1,441,10675
kd15-10,21-Aug-15,1,29,0,NA,NA,yellowtail,20,1,441,10675
kd15-10,21-Aug-15,1,29,0,NA,NA,yellowtail,20,1,441,10675
kd15-10,21-Aug-15,1,29,0,NA,NA,yellowtail,20,1,441,10675
kd15-10,21-Aug-15,1,29,0,NA,NA,yellowtail,20,1,441,10675
kd15-10,21-Aug-15,1,29,0,NA,NA,yellowtail,20,1,441,10675
kd15-10,21-Aug-15,1,29,0,NA,NA,yellowtail,20,1,441,10675
kd15-10,21-Aug-15,1,29,0,NA,NA,yellowtail,20,1,441,10675
kd15-10,21-Aug-15,1,29,0,NA,NA,yellowtail,20,1,441,10675
kd15-10,21-Aug-15,1,29,0,NA,NA,yellowtail,20,1,441,10675
kd15-10,21-Aug-15,1,29,0,NA,NA,black,35,1,441,10675
kd15-10,21-Aug-15,1,29,0,NA,NA,black,20,1,441,10675
kd15-10,21-Aug-15,1,29,0,NA,NA,black,20,1,441,10675
kd15-10,21-Aug-15,1,29,0,NA,NA,black,20,1,441,10675
kd15-10,21-Aug-15,1,29,0,NA,NA,black,20,1,441,10675
kd15-10,21-Aug-15,1,29,0,NA,NA,black,20,1,441,10675
kd15-10,21-Aug-15,1,29,0,NA,NA,black,20,1,441,10675
kd15-10,21-Aug-15,1,29,0,NA,NA,black,20,1,441,10675
kd15-10,21-Aug-15,1,29,0,NA,NA,black,20,1,441,10675
kd15-10,21-Aug-15,1,29,0,NA,NA,black,20,1,441,10675
kd15-10,21-Aug-15,2,17,0,NA,NA,black,30,1,441,10675
kd15-10,21-Aug-15,1,29,0,NA,NA,black,20,1,441,10675
kd15-10,21-Aug-15,2,17,0,NA,NA,black,30,1,441,10675
kd15-10,21-Aug-15,1,29,0,NA,NA,black,20,1,441,10675
kd15-10,21-Aug-15,1,29,0,NA,NA,yellowtail,20,1,441,10675
kd15-10,21-Aug-15,1,29,0,NA,NA,black,35,1,441,10675
kd15-10,21-Aug-15,1,29,0,NA,NA,yellowtail,20,1,441,10675
kd15-10,21-Aug-15,1,29,0,NA,NA,yellowtail,20,1,441,10675
kd15-10,21-Aug-15,1,29,0,NA,NA,yellowtail,20,1,441,10675
kd15-10,21-Aug-15,1,29,0,NA,NA,yellowtail,20,1,441,10675
kd15-10,21-Aug-15,1,29,0,NA,NA,yelloweye,24,1,441,10675
kd15-10,21-Aug-15,1,29,0,NA,NA,black,35,1,441,10675
kd15-10,21-Aug-15,1,29,0,NA,NA,black,35,1,441,10675
kd15-10,21-Aug-15,1,29,0,NA,NA,black,35,1,441,10675
kd15-10,21-Aug-15,1,29,0,NA,NA,black,35,1,441,10675
kd15-10,21-Aug-15,1,29,0,NA,NA,black,35,1,441,10675
kd15-10,21-Aug-15,1,29,0,NA,NA,black,35,1,441,10675
kd15-10,21-Aug-15,1,29,0,NA,NA,black,35,1,441,10675
kd15-10,21-Aug-15,1,29,0,NA,NA,black,35,1,441,10675
kd15-10,21-Aug-15,1,29,0,NA,NA,black,20,1,441,10675
kd15-10,21-Aug-15,1,29,0,NA,NA,yelloweye,17,1,441,10675
kd15-10,21-Aug-15,2,17,0,NA,NA,black,20,1,441,10675
kd15-10,21-Aug-15,2,17,0,NA,NA,black,30,1,441,10675
kd15-10,21-Aug-15,2,17,0,NA,NA,copper,5,1,441,10675
kd15-10,21-Aug-15,2,17,0,NA,NA,copper,5,1,441,10675
kd15-10,21-Aug-15,2,17,0,NA,NA,copper,5,1,441,10675
kd15-10,21-Aug-15,2,17,0,NA,NA,copper,5,1,441,10675
kd15-10,21-Aug-15,2,17,0,NA,NA,copper,5,1,441,10675
kd15-10,21-Aug-15,2,17,0,NA,NA,copper,5,1,441,10675
kd15-10,21-Aug-15,2,17,0,NA,NA,black,20,1,441,10675
kd15-10,21-Aug-15,2,17,0,NA,NA,black,20,1,441,10675
kd15-10,21-Aug-15,2,17,0,NA,NA,black,20,1,441,10675
kd15-10,21-Aug-15,2,17,0,NA,NA,black,20,1,441,10675
kd15-10,21-Aug-15,2,17,0,NA,NA,black,20,1,441,10675
kd15-10,21-Aug-15,2,17,0,NA,NA,copper,5,1,441,10675
kd15-10,21-Aug-15,2,17,0,NA,NA,black,20,1,441,10675
kd15-10,21-Aug-15,2,17,0,NA,NA,black,20,1,441,10675
kd15-10,21-Aug-15,2,17,0,NA,NA,black,20,1,441,10675
kd15-10,21-Aug-15,2,17,0,NA,NA,black,20,1,441,10675
kd15-10,21-Aug-15,2,17,0,NA,NA,black,20,1,441,10675
kd15-10,21-Aug-15,2,17,0,NA,NA,black,20,1,441,10675
kd15-10,21-Aug-15,2,17,0,NA,NA,black,20,1,441,10675
kd15-10,21-Aug-15,2,17,0,NA,NA,black,20,1,441,10675
kd15-10,21-Aug-15,2,17,0,NA,NA,black,20,1,441,10675
kd15-10,21-Aug-15,2,17,0,NA,NA,black,20,1,441,10675
kd15-10,21-Aug-15,2,17,0,NA,NA,black,20,1,441,10675
kd15-10,21-Aug-15,2,17,0,NA,NA,black,20,1,441,10675
kd15-10,21-Aug-15,2,17,0,NA,NA,black,20,1,441,10675
kd15-10,21-Aug-15,2,17,0,NA,NA,black,20,1,441,10675
kd15-10,21-Aug-15,2,17,0,NA,NA,copper,5,1,441,10675
kd15-10,21-Aug-15,2,17,0,NA,NA,black,20,1,441,10675
kd15-11,21-Aug-15,1,23,0,NA,NA,yellowtail,12,1,449,10675
kd15-11,21-Aug-15,2,15,0,NA,NA,copper,4,1,449,10675
kd15-11,21-Aug-15,2,15,0,NA,NA,copper,4,1,449,10675
kd15-11,21-Aug-15,2,15,0,NA,NA,copper,4,1,449,10675
kd15-11,21-Aug-15,2,15,0,NA,NA,copper,4,1,449,10675
kd15-11,21-Aug-15,2,15,0,NA,NA,copper,4,1,449,10675
kd15-11,21-Aug-15,2,15,0,NA,NA,copper,4,1,449,10675
kd15-11,21-Aug-15,2,15,0,NA,NA,copper,4,1,449,10675
kd15-11,21-Aug-15,2,15,0,NA,NA,copper,4,1,449,10675
kd15-11,21-Aug-15,2,15,0,NA,NA,copper,4,1,449,10675
kd15-11,21-Aug-15,2,15,0,NA,NA,copper,4,1,449,10675
kd15-11,21-Aug-15,1,23,0,NA,NA,copper,28,1,449,10675
kd15-10,21-Aug-15,2,17,0,NA,NA,copper,5,1,441,10675
kd15-10,21-Aug-15,2,17,0,NA,NA,copper,5,1,441,10675
kd15-10,21-Aug-15,2,17,0,NA,NA,copper,5,1,441,10675
kd15-10,21-Aug-15,2,17,0,NA,NA,china,25,1,441,10675
kd15-10,21-Aug-15,2,17,0,NA,NA,china,25,1,441,10675
kd15-10,21-Aug-15,2,17,0,NA,NA,china,10,1,441,10675
kd15-11,21-Aug-15,1,23,0,NA,NA,yellowtail,35,1,449,10675
kd15-10,21-Aug-15,2,17,0,NA,NA,china,5,1,441,10675
kd15-11,21-Aug-15,1,23,0,NA,NA,yellowtail,25,1,449,10675
kd15-11,21-Aug-15,1,23,0,NA,NA,china,30,1,449,10675
kd15-11,21-Aug-15,1,23,0,NA,NA,china,28,1,449,10675
kd15-11,21-Aug-15,1,23,0,NA,NA,quillback,4,1,449,10675
kd15-11,21-Aug-15,1,23,0,NA,NA,quillback,25,1,449,10675
kd15-10,21-Aug-15,2,17,0,NA,NA,black,20,1,441,10675
kd15-10,21-Aug-15,2,17,0,NA,NA,china,8,1,441,10675
kd15-10,21-Aug-15,2,17,0,NA,NA,black,30,1,441,10675
kd15-10,21-Aug-15,2,17,0,NA,NA,black,30,1,441,10675
kd15-10,21-Aug-15,2,17,0,NA,NA,black,30,1,441,10675
kd15-10,21-Aug-15,2,17,0,NA,NA,black,30,1,441,10675
kd15-10,21-Aug-15,2,17,0,NA,NA,black,30,1,441,10675
kd15-10,21-Aug-15,2,17,0,NA,NA,black,30,1,441,10675
kd15-10,21-Aug-15,2,17,0,NA,NA,black,30,1,441,10675
kd15-10,21-Aug-15,2,17,0,NA,NA,black,30,1,441,10675
kd15-10,21-Aug-15,2,17,0,NA,NA,black,30,1,441,10675
kd15-10,21-Aug-15,2,17,0,NA,NA,black,30,1,441,10675
kd15-10,21-Aug-15,2,17,0,NA,NA,black,30,1,441,10675
kd15-10,21-Aug-15,2,17,0,NA,NA,black,30,1,441,10675
kd15-10,21-Aug-15,2,17,0,NA,NA,black,30,1,441,10675
kd15-10,21-Aug-15,2,17,0,NA,NA,black,30,1,441,10675
